cell,ix,iy,xc,yc,isFluidCell,isStepSolidCell,nFluid,mass
1258,106,7,2.19791666666667,0.135416666666667,1,0,20,20
1259,107,7,2.21875,0.135416666666667,1,0,30,30
1260,108,7,2.23958333333333,0.135416666666667,1,0,25,25
1261,109,7,2.26041666666667,0.135416666666667,1,0,7,7
1262,110,7,2.28125,0.135416666666667,1,0,18,18
1263,111,7,2.30208333333333,0.135416666666667,1,0,32,32
1264,112,7,2.32291666666667,0.135416666666667,1,0,18,18
1265,113,7,2.34375,0.135416666666667,1,0,16,16
1266,114,7,2.36458333333333,0.135416666666667,1,0,18,18
1267,115,7,2.38541666666667,0.135416666666667,1,0,22,22
1268,116,7,2.40625,0.135416666666667,1,0,21,21
1269,117,7,2.42708333333333,0.135416666666667,1,0,25,25
1270,118,7,2.44791666666667,0.135416666666667,1,0,20,20
1271,119,7,2.46875,0.135416666666667,1,0,13,13
1272,120,7,2.48958333333333,0.135416666666667,1,0,11,11
1273,121,7,2.51041666666667,0.135416666666667,1,0,16,16
1274,122,7,2.53125,0.135416666666667,1,0,27,27
1275,123,7,2.55208333333333,0.135416666666667,1,0,19,19
1276,124,7,2.57291666666667,0.135416666666667,1,0,16,16
1277,125,7,2.59375,0.135416666666667,1,0,20,20
1278,126,7,2.61458333333333,0.135416666666667,1,0,20,20
1279,127,7,2.63541666666667,0.135416666666667,1,0,18,18
1280,128,7,2.65625,0.135416666666667,1,0,10,10
1281,129,7,2.67708333333333,0.135416666666667,1,0,24,24
1282,130,7,2.69791666666667,0.135416666666667,1,0,17,17
1283,131,7,2.71875,0.135416666666667,1,0,8,8
1284,132,7,2.73958333333333,0.135416666666667,1,0,23,23
1285,133,7,2.76041666666667,0.135416666666667,1,0,21,21
1286,134,7,2.78125,0.135416666666667,1,0,16,16
1287,135,7,2.80208333333333,0.135416666666667,1,0,24,24
1288,136,7,2.82291666666667,0.135416666666667,1,0,24,24
1289,137,7,2.84375,0.135416666666667,1,0,21,21
1290,138,7,2.86458333333333,0.135416666666667,1,0,26,26
1291,139,7,2.88541666666667,0.135416666666667,1,0,22,22
1292,140,7,2.90625,0.135416666666667,1,0,22,22
1293,141,7,2.92708333333333,0.135416666666667,1,0,19,19
1294,142,7,2.94791666666667,0.135416666666667,1,0,36,36
1295,143,7,2.96875,0.135416666666667,1,0,23,23
1296,144,7,2.98958333333333,0.135416666666667,1,0,18,18
1297,145,7,3.01041666666667,0.135416666666667,1,0,20,20
1298,146,7,3.03125,0.135416666666667,1,0,23,23
1299,147,7,3.05208333333333,0.135416666666667,1,0,17,17
1300,148,7,3.07291666666667,0.135416666666667,1,0,27,27
1301,149,7,3.09375,0.135416666666667,1,0,11,11
1302,150,7,3.11458333333333,0.135416666666667,1,0,16,16
1303,151,7,3.13541666666667,0.135416666666667,1,0,23,23
1304,152,7,3.15625,0.135416666666667,1,0,25,25
1305,153,7,3.17708333333333,0.135416666666667,1,0,19,19
1306,154,7,3.19791666666667,0.135416666666667,1,0,33,33
1307,155,7,3.21875,0.135416666666667,1,0,21,21
1308,156,7,3.23958333333333,0.135416666666667,1,0,23,23
1309,157,7,3.26041666666667,0.135416666666667,1,0,24,24
1310,158,7,3.28125,0.135416666666667,1,0,31,31
1311,159,7,3.30208333333333,0.135416666666667,1,0,20,20
1312,160,7,3.32291666666667,0.135416666666667,1,0,26,26
1313,161,7,3.34375,0.135416666666667,1,0,25,25
1314,162,7,3.36458333333333,0.135416666666667,1,0,19,19
1315,163,7,3.38541666666667,0.135416666666667,1,0,24,24
1316,164,7,3.40625,0.135416666666667,1,0,20,20
1317,165,7,3.42708333333333,0.135416666666667,1,0,30,30
1318,166,7,3.44791666666667,0.135416666666667,1,0,20,20
1319,167,7,3.46875,0.135416666666667,1,0,11,11
1320,168,7,3.48958333333333,0.135416666666667,1,0,29,29
1321,169,7,3.51041666666667,0.135416666666667,1,0,34,34
1322,170,7,3.53125,0.135416666666667,1,0,11,11
1323,171,7,3.55208333333333,0.135416666666667,1,0,11,11
1324,172,7,3.57291666666667,0.135416666666667,1,0,21,21
1325,173,7,3.59375,0.135416666666667,1,0,21,21
1326,174,7,3.61458333333333,0.135416666666667,1,0,16,16
1327,175,7,3.63541666666667,0.135416666666667,1,0,27,27
1328,176,7,3.65625,0.135416666666667,1,0,23,23
1329,177,7,3.67708333333333,0.135416666666667,1,0,5,5
1330,178,7,3.69791666666667,0.135416666666667,1,0,9,9
1331,179,7,3.71875,0.135416666666667,1,0,30,30
1332,180,7,3.73958333333333,0.135416666666667,1,0,25,25
1333,181,7,3.76041666666667,0.135416666666667,1,0,18,18
1334,182,7,3.78125,0.135416666666667,1,0,10,10
1335,183,7,3.80208333333333,0.135416666666667,1,0,27,27
1336,184,7,3.82291666666667,0.135416666666667,1,0,15,15
1337,185,7,3.84375,0.135416666666667,1,0,25,25
1338,186,7,3.86458333333333,0.135416666666667,1,0,11,11
1339,187,7,3.88541666666667,0.135416666666667,1,0,25,25
1340,188,7,3.90625,0.135416666666667,1,0,22,22
1341,189,7,3.92708333333333,0.135416666666667,1,0,25,25
1342,190,7,3.94791666666667,0.135416666666667,1,0,13,13
1343,191,7,3.96875,0.135416666666667,1,0,15,15
1344,192,7,3.98958333333333,0.135416666666667,1,0,21,21
1345,1,8,0.0104166666666667,0.15625,0,1,0,0
1346,2,8,0.03125,0.15625,0,1,0,0
1347,3,8,0.0520833333333333,0.15625,0,1,0,0
1348,4,8,0.0729166666666667,0.15625,0,1,0,0
1349,5,8,0.09375,0.15625,0,1,0,0
1350,6,8,0.114583333333333,0.15625,0,1,0,0
1351,7,8,0.135416666666667,0.15625,0,1,0,0
1352,8,8,0.15625,0.15625,0,1,0,0
1353,9,8,0.177083333333333,0.15625,0,1,0,0
1354,10,8,0.197916666666667,0.15625,0,1,0,0
1355,11,8,0.21875,0.15625,0,1,0,0
1356,12,8,0.239583333333333,0.15625,0,1,0,0
1357,13,8,0.260416666666667,0.15625,0,1,0,0
1358,14,8,0.28125,0.15625,0,1,0,0
1359,15,8,0.302083333333333,0.15625,0,1,0,0
1360,16,8,0.322916666666667,0.15625,0,1,0,0
1361,17,8,0.34375,0.15625,0,1,0,0
1362,18,8,0.364583333333333,0.15625,0,1,0,0
1363,19,8,0.385416666666667,0.15625,0,1,0,0
1364,20,8,0.40625,0.15625,0,1,0,0
1365,21,8,0.427083333333333,0.15625,0,1,0,0
1366,22,8,0.447916666666667,0.15625,0,1,0,0
1367,23,8,0.46875,0.15625,0,1,0,0
1368,24,8,0.489583333333333,0.15625,0,1,0,0
1369,25,8,0.510416666666667,0.15625,0,1,0,0
1370,26,8,0.53125,0.15625,0,1,0,0
1371,27,8,0.552083333333333,0.15625,0,1,0,0
1372,28,8,0.572916666666667,0.15625,0,1,0,0
1373,29,8,0.59375,0.15625,0,1,0,0
1374,30,8,0.614583333333333,0.15625,0,1,0,0
1375,31,8,0.635416666666667,0.15625,0,1,0,0
1376,32,8,0.65625,0.15625,0,1,0,0
1377,33,8,0.677083333333333,0.15625,0,1,0,0
1378,34,8,0.697916666666667,0.15625,0,1,0,0
1379,35,8,0.71875,0.15625,0,1,0,0
1380,36,8,0.739583333333333,0.15625,0,1,0,0
1381,37,8,0.760416666666667,0.15625,0,1,0,0
1382,38,8,0.78125,0.15625,0,1,0,0
1383,39,8,0.802083333333333,0.15625,1,0,18,18
1384,40,8,0.822916666666667,0.15625,1,0,29,29
1385,41,8,0.84375,0.15625,1,0,15,15
1386,42,8,0.864583333333333,0.15625,1,0,22,22
1387,43,8,0.885416666666667,0.15625,1,0,12,12
1388,44,8,0.90625,0.15625,1,0,27,27
1389,45,8,0.927083333333333,0.15625,1,0,16,16
1390,46,8,0.947916666666667,0.15625,1,0,14,14
1391,47,8,0.96875,0.15625,1,0,28,28
1392,48,8,0.989583333333333,0.15625,1,0,21,21
1393,49,8,1.01041666666667,0.15625,1,0,19,19
1394,50,8,1.03125,0.15625,1,0,24,24
1395,51,8,1.05208333333333,0.15625,1,0,19,19
1396,52,8,1.07291666666667,0.15625,1,0,22,22
1397,53,8,1.09375,0.15625,1,0,25,25
1398,54,8,1.11458333333333,0.15625,1,0,31,31
1399,55,8,1.13541666666667,0.15625,1,0,13,13
1400,56,8,1.15625,0.15625,1,0,15,15
1401,57,8,1.17708333333333,0.15625,1,0,22,22
1402,58,8,1.19791666666667,0.15625,1,0,21,21
1403,59,8,1.21875,0.15625,1,0,15,15
1404,60,8,1.23958333333333,0.15625,1,0,24,24
1405,61,8,1.26041666666667,0.15625,1,0,17,17
1406,62,8,1.28125,0.15625,1,0,25,25
1407,63,8,1.30208333333333,0.15625,1,0,5,5
1408,64,8,1.32291666666667,0.15625,1,0,6,6
1409,65,8,1.34375,0.15625,1,0,19,19
1410,66,8,1.36458333333333,0.15625,1,0,25,25
1411,67,8,1.38541666666667,0.15625,1,0,28,28
1412,68,8,1.40625,0.15625,1,0,16,16
1413,69,8,1.42708333333333,0.15625,1,0,17,17
1414,70,8,1.44791666666667,0.15625,1,0,16,16
1415,71,8,1.46875,0.15625,1,0,27,27
1416,72,8,1.48958333333333,0.15625,1,0,22,22
1417,73,8,1.51041666666667,0.15625,1,0,15,15
1418,74,8,1.53125,0.15625,1,0,23,23
1419,75,8,1.55208333333333,0.15625,1,0,24,24
1420,76,8,1.57291666666667,0.15625,1,0,22,22
1421,77,8,1.59375,0.15625,1,0,21,21
1422,78,8,1.61458333333333,0.15625,1,0,12,12
1423,79,8,1.63541666666667,0.15625,1,0,19,19
1424,80,8,1.65625,0.15625,1,0,24,24
1425,81,8,1.67708333333333,0.15625,1,0,24,24
1426,82,8,1.69791666666667,0.15625,1,0,13,13
1427,83,8,1.71875,0.15625,1,0,18,18
1428,84,8,1.73958333333333,0.15625,1,0,32,32
1429,85,8,1.76041666666667,0.15625,1,0,26,26
1430,86,8,1.78125,0.15625,1,0,18,18
1431,87,8,1.80208333333333,0.15625,1,0,17,17
1432,88,8,1.82291666666667,0.15625,1,0,21,21
1433,89,8,1.84375,0.15625,1,0,8,8
1434,90,8,1.86458333333333,0.15625,1,0,18,18
1435,91,8,1.88541666666667,0.15625,1,0,12,12
1436,92,8,1.90625,0.15625,1,0,6,6
1437,93,8,1.92708333333333,0.15625,1,0,12,12
1438,94,8,1.94791666666667,0.15625,1,0,13,13
1439,95,8,1.96875,0.15625,1,0,23,23
1440,96,8,1.98958333333333,0.15625,1,0,20,20
1441,97,8,2.01041666666667,0.15625,1,0,27,27
1442,98,8,2.03125,0.15625,1,0,26,26
1443,99,8,2.05208333333333,0.15625,1,0,24,24
1444,100,8,2.07291666666667,0.15625,1,0,11,11
1445,101,8,2.09375,0.15625,1,0,28,28
1446,102,8,2.11458333333333,0.15625,1,0,23,23
1447,103,8,2.13541666666667,0.15625,1,0,19,19
1448,104,8,2.15625,0.15625,1,0,8,8
1449,105,8,2.17708333333333,0.15625,1,0,21,21
1450,106,8,2.19791666666667,0.15625,1,0,22,22
1451,107,8,2.21875,0.15625,1,0,21,21
1452,108,8,2.23958333333333,0.15625,1,0,29,29
1453,109,8,2.26041666666667,0.15625,1,0,17,17
1454,110,8,2.28125,0.15625,1,0,16,16
1455,111,8,2.30208333333333,0.15625,1,0,24,24
1456,112,8,2.32291666666667,0.15625,1,0,23,23
1457,113,8,2.34375,0.15625,1,0,17,17
1458,114,8,2.36458333333333,0.15625,1,0,18,18
1459,115,8,2.38541666666667,0.15625,1,0,28,28
1460,116,8,2.40625,0.15625,1,0,6,6
1461,117,8,2.42708333333333,0.15625,1,0,17,17
1462,118,8,2.44791666666667,0.15625,1,0,10,10
1463,119,8,2.46875,0.15625,1,0,8,8
1464,120,8,2.48958333333333,0.15625,1,0,20,20
1465,121,8,2.51041666666667,0.15625,1,0,26,26
1466,122,8,2.53125,0.15625,1,0,18,18
1467,123,8,2.55208333333333,0.15625,1,0,21,21
1468,124,8,2.57291666666667,0.15625,1,0,18,18
1469,125,8,2.59375,0.15625,1,0,24,24
1470,126,8,2.61458333333333,0.15625,1,0,18,18
1471,127,8,2.63541666666667,0.15625,1,0,15,15
1472,128,8,2.65625,0.15625,1,0,10,10
1473,129,8,2.67708333333333,0.15625,1,0,26,26
1474,130,8,2.69791666666667,0.15625,1,0,28,28
1475,131,8,2.71875,0.15625,1,0,17,17
1476,132,8,2.73958333333333,0.15625,1,0,26,26
1477,133,8,2.76041666666667,0.15625,1,0,18,18
1478,134,8,2.78125,0.15625,1,0,26,26
1479,135,8,2.80208333333333,0.15625,1,0,13,13
1480,136,8,2.82291666666667,0.15625,1,0,25,25
1481,137,8,2.84375,0.15625,1,0,21,21
1482,138,8,2.86458333333333,0.15625,1,0,26,26
1483,139,8,2.88541666666667,0.15625,1,0,27,27
1484,140,8,2.90625,0.15625,1,0,12,12
1485,141,8,2.92708333333333,0.15625,1,0,24,24
1486,142,8,2.94791666666667,0.15625,1,0,14,14
1487,143,8,2.96875,0.15625,1,0,21,21
1488,144,8,2.98958333333333,0.15625,1,0,24,24
1489,145,8,3.01041666666667,0.15625,1,0,23,23
1490,146,8,3.03125,0.15625,1,0,17,17
1491,147,8,3.05208333333333,0.15625,1,0,28,28
1492,148,8,3.07291666666667,0.15625,1,0,21,21
1493,149,8,3.09375,0.15625,1,0,14,14
1494,150,8,3.11458333333333,0.15625,1,0,8,8
1495,151,8,3.13541666666667,0.15625,1,0,29,29
1496,152,8,3.15625,0.15625,1,0,21,21
1497,153,8,3.17708333333333,0.15625,1,0,28,28
1498,154,8,3.19791666666667,0.15625,1,0,28,28
1499,155,8,3.21875,0.15625,1,0,11,11
1500,156,8,3.23958333333333,0.15625,1,0,26,26
1501,157,8,3.26041666666667,0.15625,1,0,21,21
1502,158,8,3.28125,0.15625,1,0,11,11
1503,159,8,3.30208333333333,0.15625,1,0,16,16
1504,160,8,3.32291666666667,0.15625,1,0,21,21
1505,161,8,3.34375,0.15625,1,0,24,24
1506,162,8,3.36458333333333,0.15625,1,0,22,22
1507,163,8,3.38541666666667,0.15625,1,0,12,12
1508,164,8,3.40625,0.15625,1,0,22,22
1509,165,8,3.42708333333333,0.15625,1,0,9,9
1510,166,8,3.44791666666667,0.15625,1,0,24,24
1511,167,8,3.46875,0.15625,1,0,22,22
1512,168,8,3.48958333333333,0.15625,1,0,17,17
1513,169,8,3.51041666666667,0.15625,1,0,19,19
1514,170,8,3.53125,0.15625,1,0,20,20
1515,171,8,3.55208333333333,0.15625,1,0,21,21
1516,172,8,3.57291666666667,0.15625,1,0,28,28
1517,173,8,3.59375,0.15625,1,0,16,16
1518,174,8,3.61458333333333,0.15625,1,0,33,33
1519,175,8,3.63541666666667,0.15625,1,0,10,10
1520,176,8,3.65625,0.15625,1,0,25,25
1521,177,8,3.67708333333333,0.15625,1,0,23,23
1522,178,8,3.69791666666667,0.15625,1,0,19,19
1523,179,8,3.71875,0.15625,1,0,15,15
1524,180,8,3.73958333333333,0.15625,1,0,25,25
1525,181,8,3.76041666666667,0.15625,1,0,28,28
1526,182,8,3.78125,0.15625,1,0,20,20
1527,183,8,3.80208333333333,0.15625,1,0,13,13
1528,184,8,3.82291666666667,0.15625,1,0,18,18
1529,185,8,3.84375,0.15625,1,0,24,24
1530,186,8,3.86458333333333,0.15625,1,0,17,17
1531,187,8,3.88541666666667,0.15625,1,0,21,21
1532,188,8,3.90625,0.15625,1,0,21,21
1533,189,8,3.92708333333333,0.15625,1,0,23,23
1534,190,8,3.94791666666667,0.15625,1,0,33,33
1535,191,8,3.96875,0.15625,1,0,11,11
1536,192,8,3.98958333333333,0.15625,1,0,13,13
1537,1,9,0.0104166666666667,0.177083333333333,0,1,0,0
1538,2,9,0.03125,0.177083333333333,0,1,0,0
1539,3,9,0.0520833333333333,0.177083333333333,0,1,0,0
1540,4,9,0.0729166666666667,0.177083333333333,0,1,0,0
1541,5,9,0.09375,0.177083333333333,0,1,0,0
1542,6,9,0.114583333333333,0.177083333333333,0,1,0,0
1543,7,9,0.135416666666667,0.177083333333333,0,1,0,0
1544,8,9,0.15625,0.177083333333333,0,1,0,0
1545,9,9,0.177083333333333,0.177083333333333,0,1,0,0
1546,10,9,0.197916666666667,0.177083333333333,0,1,0,0
1547,11,9,0.21875,0.177083333333333,0,1,0,0
1548,12,9,0.239583333333333,0.177083333333333,0,1,0,0
1549,13,9,0.260416666666667,0.177083333333333,0,1,0,0
1550,14,9,0.28125,0.177083333333333,0,1,0,0
1551,15,9,0.302083333333333,0.177083333333333,0,1,0,0
1552,16,9,0.322916666666667,0.177083333333333,0,1,0,0
1553,17,9,0.34375,0.177083333333333,0,1,0,0
1554,18,9,0.364583333333333,0.177083333333333,0,1,0,0
1555,19,9,0.385416666666667,0.177083333333333,0,1,0,0
1556,20,9,0.40625,0.177083333333333,0,1,0,0
1557,21,9,0.427083333333333,0.177083333333333,0,1,0,0
1558,22,9,0.447916666666667,0.177083333333333,0,1,0,0
1559,23,9,0.46875,0.177083333333333,0,1,0,0
1560,24,9,0.489583333333333,0.177083333333333,0,1,0,0
1561,25,9,0.510416666666667,0.177083333333333,0,1,0,0
1562,26,9,0.53125,0.177083333333333,0,1,0,0
1563,27,9,0.552083333333333,0.177083333333333,0,1,0,0
1564,28,9,0.572916666666667,0.177083333333333,0,1,0,0
1565,29,9,0.59375,0.177083333333333,0,1,0,0
1566,30,9,0.614583333333333,0.177083333333333,0,1,0,0
1567,31,9,0.635416666666667,0.177083333333333,0,1,0,0
1568,32,9,0.65625,0.177083333333333,0,1,0,0
1569,33,9,0.677083333333333,0.177083333333333,0,1,0,0
1570,34,9,0.697916666666667,0.177083333333333,0,1,0,0
1571,35,9,0.71875,0.177083333333333,0,1,0,0
1572,36,9,0.739583333333333,0.177083333333333,0,1,0,0
1573,37,9,0.760416666666667,0.177083333333333,0,1,0,0
1574,38,9,0.78125,0.177083333333333,0,1,0,0
1575,39,9,0.802083333333333,0.177083333333333,1,0,30,30
1576,40,9,0.822916666666667,0.177083333333333,1,0,13,13
1577,41,9,0.84375,0.177083333333333,1,0,14,14
1578,42,9,0.864583333333333,0.177083333333333,1,0,4,4
1579,43,9,0.885416666666667,0.177083333333333,1,0,15,15
1580,44,9,0.90625,0.177083333333333,1,0,9,9
1581,45,9,0.927083333333333,0.177083333333333,1,0,22,22
1582,46,9,0.947916666666667,0.177083333333333,1,0,25,25
1583,47,9,0.96875,0.177083333333333,1,0,30,30
1584,48,9,0.989583333333333,0.177083333333333,1,0,29,29
1585,49,9,1.01041666666667,0.177083333333333,1,0,24,24
1586,50,9,1.03125,0.177083333333333,1,0,22,22
1587,51,9,1.05208333333333,0.177083333333333,1,0,14,14
1588,52,9,1.07291666666667,0.177083333333333,1,0,23,23
1589,53,9,1.09375,0.177083333333333,1,0,25,25
1590,54,9,1.11458333333333,0.177083333333333,1,0,24,24
1591,55,9,1.13541666666667,0.177083333333333,1,0,22,22
1592,56,9,1.15625,0.177083333333333,1,0,23,23
1593,57,9,1.17708333333333,0.177083333333333,1,0,25,25
1594,58,9,1.19791666666667,0.177083333333333,1,0,17,17
1595,59,9,1.21875,0.177083333333333,1,0,21,21
1596,60,9,1.23958333333333,0.177083333333333,1,0,20,20
1597,61,9,1.26041666666667,0.177083333333333,1,0,24,24
1598,62,9,1.28125,0.177083333333333,1,0,15,15
1599,63,9,1.30208333333333,0.177083333333333,1,0,20,20
1600,64,9,1.32291666666667,0.177083333333333,1,0,25,25
1601,65,9,1.34375,0.177083333333333,1,0,7,7
1602,66,9,1.36458333333333,0.177083333333333,1,0,20,20
1603,67,9,1.38541666666667,0.177083333333333,1,0,15,15
1604,68,9,1.40625,0.177083333333333,1,0,19,19
1605,69,9,1.42708333333333,0.177083333333333,1,0,34,34
1606,70,9,1.44791666666667,0.177083333333333,1,0,19,19
1607,71,9,1.46875,0.177083333333333,1,0,21,21
1608,72,9,1.48958333333333,0.177083333333333,1,0,24,24
1609,73,9,1.51041666666667,0.177083333333333,1,0,20,20
1610,74,9,1.53125,0.177083333333333,1,0,19,19
1611,75,9,1.55208333333333,0.177083333333333,1,0,13,13
1612,76,9,1.57291666666667,0.177083333333333,1,0,28,28
1613,77,9,1.59375,0.177083333333333,1,0,11,11
1614,78,9,1.61458333333333,0.177083333333333,1,0,15,15
1615,79,9,1.63541666666667,0.177083333333333,1,0,20,20
1616,80,9,1.65625,0.177083333333333,1,0,20,20
1617,81,9,1.67708333333333,0.177083333333333,1,0,18,18
1618,82,9,1.69791666666667,0.177083333333333,1,0,19,19
1619,83,9,1.71875,0.177083333333333,1,0,24,24
1620,84,9,1.73958333333333,0.177083333333333,1,0,15,15
1621,85,9,1.76041666666667,0.177083333333333,1,0,16,16
1622,86,9,1.78125,0.177083333333333,1,0,23,23
1623,87,9,1.80208333333333,0.177083333333333,1,0,20,20
1624,88,9,1.82291666666667,0.177083333333333,1,0,30,30
1625,89,9,1.84375,0.177083333333333,1,0,18,18
1626,90,9,1.86458333333333,0.177083333333333,1,0,18,18
1627,91,9,1.88541666666667,0.177083333333333,1,0,27,27
1628,92,9,1.90625,0.177083333333333,1,0,25,25
1629,93,9,1.92708333333333,0.177083333333333,1,0,24,24
1630,94,9,1.94791666666667,0.177083333333333,1,0,15,15
1631,95,9,1.96875,0.177083333333333,1,0,14,14
1632,96,9,1.98958333333333,0.177083333333333,1,0,23,23
1633,97,9,2.01041666666667,0.177083333333333,1,0,28,28
1634,98,9,2.03125,0.177083333333333,1,0,17,17
1635,99,9,2.05208333333333,0.177083333333333,1,0,20,20
1636,100,9,2.07291666666667,0.177083333333333,1,0,12,12
1637,101,9,2.09375,0.177083333333333,1,0,24,24
1638,102,9,2.11458333333333,0.177083333333333,1,0,22,22
1639,103,9,2.13541666666667,0.177083333333333,1,0,19,19
1640,104,9,2.15625,0.177083333333333,1,0,13,13
1641,105,9,2.17708333333333,0.177083333333333,1,0,22,22
1642,106,9,2.19791666666667,0.177083333333333,1,0,22,22
1643,107,9,2.21875,0.177083333333333,1,0,24,24
1644,108,9,2.23958333333333,0.177083333333333,1,0,14,14
1645,109,9,2.26041666666667,0.177083333333333,1,0,27,27
1646,110,9,2.28125,0.177083333333333,1,0,29,29
1647,111,9,2.30208333333333,0.177083333333333,1,0,27,27
1648,112,9,2.32291666666667,0.177083333333333,1,0,23,23
1649,113,9,2.34375,0.177083333333333,1,0,22,22
1650,114,9,2.36458333333333,0.177083333333333,1,0,12,12
1651,115,9,2.38541666666667,0.177083333333333,1,0,5,5
1652,116,9,2.40625,0.177083333333333,1,0,28,28
1653,117,9,2.42708333333333,0.177083333333333,1,0,17,17
1654,118,9,2.44791666666667,0.177083333333333,1,0,20,20
1655,119,9,2.46875,0.177083333333333,1,0,17,17
1656,120,9,2.48958333333333,0.177083333333333,1,0,16,16
1657,121,9,2.51041666666667,0.177083333333333,1,0,17,17
1658,122,9,2.53125,0.177083333333333,1,0,31,31
1659,123,9,2.55208333333333,0.177083333333333,1,0,22,22
1660,124,9,2.57291666666667,0.177083333333333,1,0,31,31
1661,125,9,2.59375,0.177083333333333,1,0,19,19
1662,126,9,2.61458333333333,0.177083333333333,1,0,21,21
1663,127,9,2.63541666666667,0.177083333333333,1,0,18,18
1664,128,9,2.65625,0.177083333333333,1,0,18,18
1665,129,9,2.67708333333333,0.177083333333333,1,0,21,21
1666,130,9,2.69791666666667,0.177083333333333,1,0,16,16
1667,131,9,2.71875,0.177083333333333,1,0,23,23
1668,132,9,2.73958333333333,0.177083333333333,1,0,18,18
1669,133,9,2.76041666666667,0.177083333333333,1,0,14,14
1670,134,9,2.78125,0.177083333333333,1,0,17,17
1671,135,9,2.80208333333333,0.177083333333333,1,0,18,18
1672,136,9,2.82291666666667,0.177083333333333,1,0,14,14
1673,137,9,2.84375,0.177083333333333,1,0,22,22
1674,138,9,2.86458333333333,0.177083333333333,1,0,34,34
1675,139,9,2.88541666666667,0.177083333333333,1,0,18,18
1676,140,9,2.90625,0.177083333333333,1,0,22,22
1677,141,9,2.92708333333333,0.177083333333333,1,0,20,20
1678,142,9,2.94791666666667,0.177083333333333,1,0,26,26
1679,143,9,2.96875,0.177083333333333,1,0,22,22
1680,144,9,2.98958333333333,0.177083333333333,1,0,12,12
1681,145,9,3.01041666666667,0.177083333333333,1,0,28,28
1682,146,9,3.03125,0.177083333333333,1,0,19,19
1683,147,9,3.05208333333333,0.177083333333333,1,0,10,10
1684,148,9,3.07291666666667,0.177083333333333,1,0,36,36
1685,149,9,3.09375,0.177083333333333,1,0,22,22
1686,150,9,3.11458333333333,0.177083333333333,1,0,21,21
1687,151,9,3.13541666666667,0.177083333333333,1,0,25,25
1688,152,9,3.15625,0.177083333333333,1,0,27,27
1689,153,9,3.17708333333333,0.177083333333333,1,0,27,27
1690,154,9,3.19791666666667,0.177083333333333,1,0,19,19
1691,155,9,3.21875,0.177083333333333,1,0,15,15
1692,156,9,3.23958333333333,0.177083333333333,1,0,22,22
1693,157,9,3.26041666666667,0.177083333333333,1,0,15,15
1694,158,9,3.28125,0.177083333333333,1,0,14,14
1695,159,9,3.30208333333333,0.177083333333333,1,0,5,5
1696,160,9,3.32291666666667,0.177083333333333,1,0,24,24
1697,161,9,3.34375,0.177083333333333,1,0,32,32
1698,162,9,3.36458333333333,0.177083333333333,1,0,21,21
1699,163,9,3.38541666666667,0.177083333333333,1,0,19,19
1700,164,9,3.40625,0.177083333333333,1,0,26,26
1701,165,9,3.42708333333333,0.177083333333333,1,0,15,15
1702,166,9,3.44791666666667,0.177083333333333,1,0,26,26
1703,167,9,3.46875,0.177083333333333,1,0,25,25
1704,168,9,3.48958333333333,0.177083333333333,1,0,21,21
1705,169,9,3.51041666666667,0.177083333333333,1,0,26,26
1706,170,9,3.53125,0.177083333333333,1,0,23,23
1707,171,9,3.55208333333333,0.177083333333333,1,0,17,17
1708,172,9,3.57291666666667,0.177083333333333,1,0,24,24
1709,173,9,3.59375,0.177083333333333,1,0,26,26
1710,174,9,3.61458333333333,0.177083333333333,1,0,18,18
1711,175,9,3.63541666666667,0.177083333333333,1,0,20,20
1712,176,9,3.65625,0.177083333333333,1,0,27,27
1713,177,9,3.67708333333333,0.177083333333333,1,0,24,24
1714,178,9,3.69791666666667,0.177083333333333,1,0,26,26
1715,179,9,3.71875,0.177083333333333,1,0,21,21
1716,180,9,3.73958333333333,0.177083333333333,1,0,23,23
1717,181,9,3.76041666666667,0.177083333333333,1,0,7,7
1718,182,9,3.78125,0.177083333333333,1,0,20,20
1719,183,9,3.80208333333333,0.177083333333333,1,0,23,23
1720,184,9,3.82291666666667,0.177083333333333,1,0,14,14
1721,185,9,3.84375,0.177083333333333,1,0,25,25
1722,186,9,3.86458333333333,0.177083333333333,1,0,25,25
1723,187,9,3.88541666666667,0.177083333333333,1,0,17,17
1724,188,9,3.90625,0.177083333333333,1,0,10,10
1725,189,9,3.92708333333333,0.177083333333333,1,0,14,14
1726,190,9,3.94791666666667,0.177083333333333,1,0,19,19
1727,191,9,3.96875,0.177083333333333,1,0,18,18
1728,192,9,3.98958333333333,0.177083333333333,1,0,17,17
1729,1,10,0.0104166666666667,0.197916666666667,0,1,0,0
1730,2,10,0.03125,0.197916666666667,0,1,0,0
1731,3,10,0.0520833333333333,0.197916666666667,0,1,0,0
1732,4,10,0.0729166666666667,0.197916666666667,0,1,0,0
1733,5,10,0.09375,0.197916666666667,0,1,0,0
1734,6,10,0.114583333333333,0.197916666666667,0,1,0,0
1735,7,10,0.135416666666667,0.197916666666667,0,1,0,0
1736,8,10,0.15625,0.197916666666667,0,1,0,0
1737,9,10,0.177083333333333,0.197916666666667,0,1,0,0
1738,10,10,0.197916666666667,0.197916666666667,0,1,0,0
1739,11,10,0.21875,0.197916666666667,0,1,0,0
1740,12,10,0.239583333333333,0.197916666666667,0,1,0,0
1741,13,10,0.260416666666667,0.197916666666667,0,1,0,0
