cell,ix,iy,xc,yc,isFluidCell,nFluid,mass,distanceToCylinder
338,50,4,1.03125,0.0729166666666667,1,13,13,0.452496057725388
339,51,4,1.05208333333333,0.0729166666666667,1,28,28,0.466575809725866
340,52,4,1.07291666666667,0.0729166666666667,1,23,23,0.481047985235418
341,53,4,1.09375,0.0729166666666667,1,22,22,0.495884921159068
342,54,4,1.11458333333333,0.0729166666666667,1,19,19,0.511060890265133
343,55,4,1.13541666666667,0.0729166666666667,1,16,16,0.526552019476305
344,56,4,1.15625,0.0729166666666667,1,28,28,0.542336195682458
345,57,4,1.17708333333333,0.0729166666666667,1,20,20,0.558392964209454
346,58,4,1.19791666666667,0.0729166666666667,1,22,22,0.574703423931552
347,59,4,1.21875,0.0729166666666667,1,25,25,0.591250122046465
348,60,4,1.23958333333333,0.0729166666666667,1,24,24,0.608016950733673
349,61,4,1.26041666666667,0.0729166666666667,1,25,25,0.62498904727221
350,62,4,1.28125,0.0729166666666667,1,15,15,0.642152698683873
351,63,4,1.30208333333333,0.0729166666666667,1,23,23,0.659495251571311
352,64,4,1.32291666666667,0.0729166666666667,1,19,19,0.67700502751795
353,65,4,1.34375,0.0729166666666667,1,17,17,0.694671244190631
354,66,4,1.36458333333333,0.0729166666666667,1,25,25,0.712483942120741
355,67,4,1.38541666666667,0.0729166666666667,1,19,19,0.730433917022494
356,68,4,1.40625,0.0729166666666667,1,12,12,0.748512657427116
357,69,4,1.42708333333333,0.0729166666666667,1,22,22,0.766712287360199
358,70,4,1.44791666666667,0.0729166666666667,1,25,25,0.785025513759449
359,71,4,1.46875,0.0729166666666667,1,26,26,0.803445578315859
360,72,4,1.48958333333333,0.0729166666666667,1,16,16,0.821966213418625
361,73,4,1.51041666666667,0.0729166666666667,1,20,20,0.840581601889651
362,74,4,1.53125,0.0729166666666667,1,18,18,0.859286340204494
363,75,4,1.55208333333333,0.0729166666666667,1,22,22,0.878075404911317
364,76,4,1.57291666666667,0.0729166666666667,1,5,5,0.896944121976336
365,77,4,1.59375,0.0729166666666667,1,16,16,0.915888138802212
366,78,4,1.61458333333333,0.0729166666666667,1,16,16,0.934903398684238
367,79,4,1.63541666666667,0.0729166666666667,1,26,26,0.953986117487352
368,80,4,1.65625,0.0729166666666667,1,23,23,0.973132762344589
369,81,4,1.67708333333333,0.0729166666666667,1,24,24,0.992340032194392
370,82,4,1.69791666666667,0.0729166666666667,1,19,19,1.01160483999004
371,83,4,1.71875,0.0729166666666667,1,12,12,1.03092429642923
372,84,4,1.73958333333333,0.0729166666666667,1,35,35,1.05029569506552
373,85,4,1.76041666666667,0.0729166666666667,1,24,24,1.06971649867614
374,86,4,1.78125,0.0729166666666667,1,24,24,1.08918432677202
375,87,4,1.80208333333333,0.0729166666666667,1,9,9,1.10869694414675
376,88,4,1.82291666666667,0.0729166666666667,1,25,25,1.12825225037072
377,89,4,1.84375,0.0729166666666667,1,25,25,1.14784827014557
378,90,4,1.86458333333333,0.0729166666666667,1,19,19,1.16748314444199
379,91,4,1.88541666666667,0.0729166666666667,1,6,6,1.18715512235116
380,92,4,1.90625,0.0729166666666667,1,24,24,1.20686255358689
381,93,4,1.92708333333333,0.0729166666666667,1,4,4,1.22660388158095
382,94,4,1.94791666666667,0.0729166666666667,1,15,15,1.24637763712022
