cell,ix,iy,xc,yc,isFluidCell,nFluid,mass,distanceToCylinder
2300,92,24,1.90625,0.489583333333333,1,31,31,1.28628857971771
2301,93,24,1.92708333333333,0.489583333333333,1,30,30,1.3071213498586
2302,94,24,1.94791666666667,0.489583333333333,1,19,19,1.32795413620582
2303,95,24,1.96875,0.489583333333333,1,16,16,1.3487869380698
2304,96,24,1.98958333333333,0.489583333333333,1,19,19,1.36961975479949
2305,1,25,0.0104166666666667,0.510416666666667,1,18,18,0.369694136397632
2306,2,25,0.03125,0.510416666666667,1,15,15,0.348865726455287
2307,3,25,0.0520833333333333,0.510416666666667,1,16,16,0.328037774325137
2308,4,25,0.0729166666666667,0.510416666666667,1,24,24,0.307210346966872
2309,5,25,0.09375,0.510416666666667,1,27,27,0.286383525065233
2310,6,25,0.114583333333333,0.510416666666667,1,31,31,0.26555740673587
2311,7,25,0.135416666666667,0.510416666666667,1,19,19,0.244732112500242
2312,8,25,0.15625,0.510416666666667,1,23,23,0.223907792067066
2313,9,25,0.177083333333333,0.510416666666667,1,18,18,0.203084633734809
2314,10,25,0.197916666666667,0.510416666666667,1,19,19,0.182262877678061
2315,11,25,0.21875,0.510416666666667,1,27,27,0.161442835127215
2316,12,25,0.239583333333333,0.510416666666667,1,11,11,0.140624916733267
2317,13,25,0.260416666666667,0.510416666666667,1,25,25,0.119809675692111
2318,14,25,0.28125,0.510416666666667,1,16,16,0.0989978754336316
2319,15,25,0.302083333333333,0.510416666666667,1,20,20,0.0781905999004213
2320,16,25,0.322916666666667,0.510416666666667,1,25,25,0.0573894413117334
2321,17,25,0.34375,0.510416666666667,1,14,14,0.0365968372747178
2322,18,25,0.364583333333333,0.510416666666667,1,23,23,0.0158167167750552
2323,19,25,0.385416666666667,0.510416666666667,0,0,0,-0.00494415607096599
2324,20,25,0.40625,0.510416666666667,0,0,0,-0.0256730714777352
2325,21,25,0.427083333333333,0.510416666666667,0,0,0,-0.0463430436264013
2326,22,25,0.447916666666667,0.510416666666667,0,0,0,-0.0668852134000751
2327,23,25,0.46875,0.510416666666667,0,0,0,-0.0870596077065794
2328,24,25,0.489583333333333,0.510416666666667,0,0,0,-0.10526860872528
2329,25,25,0.510416666666667,0.510416666666667,0,0,0,-0.10526860872528
2330,26,25,0.53125,0.510416666666667,0,0,0,-0.0870596077065794
2331,27,25,0.552083333333333,0.510416666666667,0,0,0,-0.0668852134000752
2332,28,25,0.572916666666667,0.510416666666667,0,0,0,-0.0463430436264013
2333,29,25,0.59375,0.510416666666667,0,0,0,-0.0256730714777352
2334,30,25,0.614583333333333,0.510416666666667,0,0,0,-0.0049441560709661
2335,31,25,0.635416666666667,0.510416666666667,1,21,21,0.0158167167750551
2336,32,25,0.65625,0.510416666666667,1,23,23,0.0365968372747178
2337,33,25,0.677083333333333,0.510416666666667,1,15,15,0.0573894413117333
2338,34,25,0.697916666666667,0.510416666666667,1,22,22,0.0781905999004213
2339,35,25,0.71875,0.510416666666667,1,26,26,0.0989978754336316
2340,36,25,0.739583333333333,0.510416666666667,1,17,17,0.119809675692111
2341,37,25,0.760416666666667,0.510416666666667,1,25,25,0.140624916733267
2342,38,25,0.78125,0.510416666666667,1,34,34,0.161442835127215
2343,39,25,0.802083333333333,0.510416666666667,1,22,22,0.182262877678061
2344,40,25,0.822916666666667,0.510416666666667,1,17,17,0.203084633734809
2345,41,25,0.84375,0.510416666666667,1,26,26,0.223907792067066
2346,42,25,0.864583333333333,0.510416666666667,1,15,15,0.244732112500242
2347,43,25,0.885416666666667,0.510416666666667,1,13,13,0.26555740673587
2348,44,25,0.90625,0.510416666666667,1,19,19,0.286383525065233
2349,45,25,0.927083333333333,0.510416666666667,1,29,29,0.307210346966872
2350,46,25,0.947916666666667,0.510416666666667,1,18,18,0.328037774325137
2351,47,25,0.96875,0.510416666666667,1,21,21,0.348865726455287
2352,48,25,0.989583333333333,0.510416666666667,1,15,15,0.369694136397632
2353,49,25,1.01041666666667,0.510416666666667,1,13,13,0.390522948118452
2354,50,25,1.03125,0.510416666666667,1,24,24,0.411352114369035
2355,51,25,1.05208333333333,0.510416666666667,1,17,17,0.432181595029107
2356,52,25,1.07291666666667,0.510416666666667,1,26,26,0.453011355811461
2357,53,25,1.09375,0.510416666666667,1,30,30,0.473841367239134
2358,54,25,1.11458333333333,0.510416666666667,1,18,18,0.494671603830497
2359,55,25,1.13541666666667,0.510416666666667,1,22,22,0.515502043444568
2360,56,25,1.15625,0.510416666666667,1,21,21,0.536332666750973
2361,57,25,1.17708333333333,0.510416666666667,1,22,22,0.557163456797709
2362,58,25,1.19791666666667,0.510416666666667,1,21,21,0.57799439865629
2363,59,25,1.21875,0.510416666666667,1,10,10,0.598825479128588
2364,60,25,1.23958333333333,0.510416666666667,1,22,22,0.619656686503197
2365,61,25,1.26041666666667,0.510416666666667,1,12,12,0.640488010351832
2366,62,25,1.28125,0.510416666666667,1,22,22,0.661319441358299
2367,63,25,1.30208333333333,0.510416666666667,1,15,15,0.682150971174102
2368,64,25,1.32291666666667,0.510416666666667,1,15,15,0.702982592295987
2369,65,25,1.34375,0.510416666666667,1,29,29,0.72381429796161
2370,66,25,1.36458333333333,0.510416666666667,1,19,19,0.744646082060297
2371,67,25,1.38541666666667,0.510416666666667,1,15,15,0.765477939056392
2372,68,25,1.40625,0.510416666666667,1,18,18,0.786309863923175
2373,69,25,1.42708333333333,0.510416666666667,1,11,11,0.807141852085693
2374,70,25,1.44791666666667,0.510416666666667,1,22,22,0.827973899371121
2375,71,25,1.46875,0.510416666666667,1,24,24,0.848806001965535
2376,72,25,1.48958333333333,0.510416666666667,1,18,18,0.869638156376135
2377,73,25,1.51041666666667,0.510416666666667,1,17,17,0.890470359398148
2378,74,25,1.53125,0.510416666666667,1,20,20,0.911302608085737
2379,75,25,1.55208333333333,0.510416666666667,1,30,30,0.932134899726372
2380,76,25,1.57291666666667,0.510416666666667,1,29,29,0.952967231818174
2381,77,25,1.59375,0.510416666666667,1,19,19,0.973799602049866
2382,78,25,1.61458333333333,0.510416666666667,1,22,22,0.994632008282953
2383,79,25,1.63541666666667,0.510416666666667,1,21,21,1.01546444853588
2384,80,25,1.65625,0.510416666666667,1,30,30,1.03629692096989
2385,81,25,1.67708333333333,0.510416666666667,1,18,18,1.05712942387639
2386,82,25,1.69791666666667,0.510416666666667,1,24,24,1.07796195566563
2387,83,25,1.71875,0.510416666666667,1,25,25,1.09879451485656
2388,84,25,1.73958333333333,0.510416666666667,1,25,25,1.11962710006769
2389,85,25,1.76041666666667,0.510416666666667,1,27,27,1.14045971000883
2390,86,25,1.78125,0.510416666666667,1,25,25,1.16129234347375
2391,87,25,1.80208333333333,0.510416666666667,1,16,16,1.18212499933335
2392,88,25,1.82291666666667,0.510416666666667,1,22,22,1.20295767652971
2393,89,25,1.84375,0.510416666666667,1,16,16,1.22379037407047
2394,90,25,1.86458333333333,0.510416666666667,1,30,30,1.24462309102387
2395,91,25,1.88541666666667,0.510416666666667,1,23,23,1.26545582651423
2396,92,25,1.90625,0.510416666666667,1,14,14,1.28628857971771
2397,93,25,1.92708333333333,0.510416666666667,1,24,24,1.3071213498586
2398,94,25,1.94791666666667,0.510416666666667,1,18,18,1.32795413620582
2399,95,25,1.96875,0.510416666666667,1,19,19,1.3487869380698
2400,96,25,1.98958333333333,0.510416666666667,1,7,7,1.36961975479949
2401,1,26,0.0104166666666667,0.53125,1,18,18,0.370579659971526
2402,2,26,0.03125,0.53125,1,18,18,0.349790511824153
2403,3,26,0.0520833333333333,0.53125,1,23,23,0.329005459630256
2404,4,26,0.0729166666666667,0.53125,1,7,7,0.308225099814468
2405,5,26,0.09375,0.53125,1,23,23,0.287450150325166
2406,6,26,0.114583333333333,0.53125,1,27,27,0.266681483193137
2407,7,26,0.135416666666667,0.53125,1,26,26,0.245920168130215
2408,8,26,0.15625,0.53125,1,24,24,0.225167531787102
2409,9,26,0.177083333333333,0.53125,1,24,24,0.20442523963328
2410,10,26,0.197916666666667,0.53125,1,9,9,0.183695411189859
2411,11,26,0.21875,0.53125,1,28,28,0.162980785566794
2412,12,26,0.239583333333333,0.53125,1,24,24,0.142284964833629
2413,13,26,0.260416666666667,0.53125,1,14,14,0.121612781348817
2414,14,26,0.28125,0.53125,1,23,23,0.100970869120796
2415,15,26,0.302083333333333,0.53125,1,15,15,0.0803685839757432
2416,16,26,0.322916666666667,0.53125,1,23,23,0.0598195468920008
2417,17,26,0.34375,0.53125,1,16,16,0.0393443597997745
2418,18,26,0.364583333333333,0.53125,1,9,9,0.0189756673346493
2419,19,26,0.385416666666667,0.53125,0,0,0,-0.00123172655217309
2420,20,26,0.40625,0.53125,0,0,0,-0.0211788231197381
2421,21,26,0.427083333333333,0.53125,0,0,0,-0.0406690301472509
2422,22,26,0.447916666666667,0.53125,0,0,0,-0.0592609177620281
2423,23,26,0.46875,0.53125,0,0,0,-0.0758058261758408
2424,24,26,0.489583333333333,0.53125,0,0,0,-0.0870596077065794
2425,25,26,0.510416666666667,0.53125,0,0,0,-0.0870596077065794
2426,26,26,0.53125,0.53125,0,0,0,-0.0758058261758408
2427,27,26,0.552083333333333,0.53125,0,0,0,-0.0592609177620282
2428,28,26,0.572916666666667,0.53125,0,0,0,-0.040669030147251
2429,29,26,0.59375,0.53125,0,0,0,-0.0211788231197381
2430,30,26,0.614583333333333,0.53125,0,0,0,-0.0012317265521732
2431,31,26,0.635416666666667,0.53125,1,20,20,0.0189756673346493
2432,32,26,0.65625,0.53125,1,28,28,0.0393443597997745
2433,33,26,0.677083333333333,0.53125,1,25,25,0.0598195468920006
2434,34,26,0.697916666666667,0.53125,1,23,23,0.0803685839757431
2435,35,26,0.71875,0.53125,1,19,19,0.100970869120796
2436,36,26,0.739583333333333,0.53125,1,16,16,0.121612781348817
2437,37,26,0.760416666666667,0.53125,1,25,25,0.142284964833629
2438,38,26,0.78125,0.53125,1,11,11,0.162980785566794
2439,39,26,0.802083333333333,0.53125,1,20,20,0.183695411189859
2440,40,26,0.822916666666667,0.53125,1,11,11,0.20442523963328
2441,41,26,0.84375,0.53125,1,23,23,0.225167531787102
2442,42,26,0.864583333333333,0.53125,1,23,23,0.245920168130214
2443,43,26,0.885416666666667,0.53125,1,24,24,0.266681483193137
2444,44,26,0.90625,0.53125,1,11,11,0.287450150325166
2445,45,26,0.927083333333333,0.53125,1,11,11,0.308225099814468
2446,46,26,0.947916666666667,0.53125,1,10,10,0.329005459630256
2447,47,26,0.96875,0.53125,1,30,30,0.349790511824153
2448,48,26,0.989583333333333,0.53125,1,27,27,0.370579659971526
2449,49,26,1.01041666666667,0.53125,1,23,23,0.391372404526399
2450,50,26,1.03125,0.53125,1,21,21,0.4121683239352
2451,51,26,1.05208333333333,0.53125,1,22,22,0.432967059999458
2452,52,26,1.07291666666667,0.53125,1,19,19,0.45376830641335
2453,53,26,1.09375,0.53125,1,22,22,0.474571799701264
2454,54,26,1.11458333333333,0.53125,1,27,27,0.495377311989247
2455,55,26,1.13541666666667,0.53125,1,20,20,0.516184645191769
2456,56,26,1.15625,0.53125,1,29,29,0.536993626300895
2457,57,26,1.17708333333333,0.53125,1,20,20,0.55780410354156
2458,58,26,1.19791666666667,0.53125,1,27,27,0.578615943212801
2459,59,26,1.21875,0.53125,1,26,26,0.599429027076334
2460,60,26,1.23958333333333,0.53125,1,18,18,0.620243250184994
2461,61,26,1.26041666666667,0.53125,1,15,15,0.641058519066993
2462,62,26,1.28125,0.53125,1,22,22,0.6618747501998
2463,63,26,1.30208333333333,0.53125,1,25,25,0.682691868721187
2464,64,26,1.32291666666667,0.53125,1,25,25,0.703509807335515
2465,65,26,1.34375,0.53125,1,30,30,0.724328505381644
2466,66,26,1.36458333333333,0.53125,1,21,21,0.745147908035255
2467,67,26,1.38541666666667,0.53125,1,20,20,0.765967965623538
2468,68,26,1.40625,0.53125,1,15,15,0.786788633034182
2469,69,26,1.42708333333333,0.53125,1,26,26,0.807609869203883
2470,70,26,1.44791666666667,0.53125,1,20,20,0.82843163667417
2471,71,26,1.46875,0.53125,1,23,23,0.849253901204426
2472,72,26,1.48958333333333,0.53125,1,13,13,0.870076631433704
2473,73,26,1.51041666666667,0.53125,1,26,26,0.8908997985843
2474,74,26,1.53125,0.53125,1,23,23,0.911723376201199
2475,75,26,1.55208333333333,0.53125,1,25,25,0.932547339922427
2476,76,26,1.57291666666667,0.53125,1,21,21,0.953371667276117
2477,77,26,1.59375,0.53125,1,18,18,0.974196337500725
2478,78,26,1.61458333333333,0.53125,1,8,8,0.995021331385389
2479,79,26,1.63541666666667,0.53125,1,14,14,1.01584663112783
2480,80,26,1.65625,0.53125,1,8,8,1.03667222020761
2481,81,26,1.67708333333333,0.53125,1,10,10,1.0574980832728
2482,82,26,1.69791666666667,0.53125,1,19,19,1.07832420603849
2483,83,26,1.71875,0.53125,1,27,27,1.0991505751957
2484,84,26,1.73958333333333,0.53125,1,16,16,1.11997717832941
2485,85,26,1.76041666666667,0.53125,1,18,18,1.14080400384481
2486,86,26,1.78125,0.53125,1,20,20,1.16163104090062
2487,87,26,1.80208333333333,0.53125,1,23,23,1.18245827934888
2488,88,26,1.82291666666667,0.53125,1,12,12,1.20328570968043
2489,89,26,1.84375,0.53125,1,15,15,1.22411332297541
2490,90,26,1.86458333333333,0.53125,1,15,15,1.24494111085831
2491,91,26,1.88541666666667,0.53125,1,29,29,1.26576906545708
2492,92,26,1.90625,0.53125,1,13,13,1.28659717936586
2493,93,26,1.92708333333333,0.53125,1,22,22,1.30742544561101
2494,94,26,1.94791666666667,0.53125,1,14,14,1.32825385761997
2495,95,26,1.96875,0.53125,1,20,20,1.34908240919289
2496,96,26,1.98958333333333,0.53125,1,21,21,1.36991109447659
2497,1,27,0.0104166666666667,0.552083333333333,1,21,21,0.372345929087353
2498,2,27,0.03125,0.552083333333333,1,20,20,0.351634642611324
2499,3,27,0.0520833333333333,0.552083333333333,1,22,22,0.330934600456528
2500,4,27,0.0729166666666667,0.552083333333333,1,18,18,0.310247425584654
2501,5,27,0.09375,0.552083333333333,1,21,21,0.289575067736198
2502,6,27,0.114583333333333,0.552083333333333,1,17,17,0.268919889637385
2503,7,27,0.135416666666667,0.552083333333333,1,23,23,0.248284781867994
2504,8,27,0.15625,0.552083333333333,1,18,18,0.227673318089138
2505,9,27,0.177083333333333,0.552083333333333,1,18,18,0.207089968085575
2506,10,27,0.197916666666667,0.552083333333333,1,12,12,0.186540395199212
2507,11,27,0.21875,0.552083333333333,1,9,9,0.166031879536375
2508,12,27,0.239583333333333,0.552083333333333,1,21,21,0.145573932999624
2509,13,27,0.260416666666667,0.552083333333333,1,32,32,0.125179214498746
2510,14,27,0.28125,0.552083333333333,1,8,8,0.104864928592947
2511,15,27,0.302083333333333,0.552083333333333,1,26,26,0.0846550281707135
2512,16,27,0.322916666666667,0.552083333333333,1,23,23,0.0645838036111391
2513,17,27,0.34375,0.552083333333333,1,14,14,0.0447019614671031
2514,18,27,0.364583333333333,0.552083333333333,1,18,18,0.0250873778873346
2515,19,27,0.385416666666667,0.552083333333333,1,25,25,0.00586506222494346
2516,20,27,0.40625,0.552083333333333,0,0,0,-0.0127538526980521
2517,21,27,0.427083333333333,0.552083333333333,0,0,0,-0.0303924451349727
2518,22,27,0.447916666666667,0.552083333333333,0,0,0,-0.0463430436264013
2519,23,27,0.46875,0.552083333333333,0,0,0,-0.0592609177620282
2520,24,27,0.489583333333333,0.552083333333333,0,0,0,-0.0668852134000752
2521,25,27,0.510416666666667,0.552083333333333,0,0,0,-0.0668852134000752
2522,26,27,0.53125,0.552083333333333,0,0,0,-0.0592609177620282
2523,27,27,0.552083333333333,0.552083333333333,0,0,0,-0.0463430436264014
2524,28,27,0.572916666666667,0.552083333333333,0,0,0,-0.0303924451349727
2525,29,27,0.59375,0.552083333333333,0,0,0,-0.0127538526980521
2526,30,27,0.614583333333333,0.552083333333333,1,28,28,0.00586506222494337
2527,31,27,0.635416666666667,0.552083333333333,1,20,20,0.0250873778873345
2528,32,27,0.65625,0.552083333333333,1,20,20,0.0447019614671031
2529,33,27,0.677083333333333,0.552083333333333,1,28,28,0.064583803611139
2530,34,27,0.697916666666667,0.552083333333333,1,26,26,0.0846550281707135
2531,35,27,0.71875,0.552083333333333,1,29,29,0.104864928592947
2532,36,27,0.739583333333333,0.552083333333333,1,23,23,0.125179214498746
2533,37,27,0.760416666666667,0.552083333333333,1,14,14,0.145573932999624
2534,38,27,0.78125,0.552083333333333,1,25,25,0.166031879536375
2535,39,27,0.802083333333333,0.552083333333333,1,22,22,0.186540395199212
2536,40,27,0.822916666666667,0.552083333333333,1,27,27,0.207089968085575
2537,41,27,0.84375,0.552083333333333,1,16,16,0.227673318089138
2538,42,27,0.864583333333333,0.552083333333333,1,29,29,0.248284781867993
2539,43,27,0.885416666666667,0.552083333333333,1,10,10,0.268919889637385
2540,44,27,0.90625,0.552083333333333,1,28,28,0.289575067736198
2541,45,27,0.927083333333333,0.552083333333333,1,24,24,0.310247425584654
2542,46,27,0.947916666666667,0.552083333333333,1,24,24,0.330934600456528
2543,47,27,0.96875,0.552083333333333,1,25,25,0.351634642611324
2544,48,27,0.989583333333333,0.552083333333333,1,21,21,0.372345929087353
2545,49,27,1.01041666666667,0.552083333333333,1,28,28,0.393067098167698
2546,50,27,1.03125,0.552083333333333,1,13,13,0.413796998971623
2547,51,27,1.05208333333333,0.552083333333333,1,22,22,0.43453465225859
2548,52,27,1.07291666666667,0.552083333333333,1,20,20,0.45527921964517
2549,53,27,1.09375,0.552083333333333,1,21,21,0.476029979204999
2550,54,27,1.11458333333333,0.552083333333333,1,17,17,0.496786305961977
2551,55,27,1.13541666666667,0.552083333333333,1,10,10,0.517547656170806
2552,56,27,1.15625,0.552083333333333,1,16,16,0.538313554555207
2553,57,27,1.17708333333333,0.552083333333333,1,24,24,0.559083583875276
2554,58,27,1.19791666666667,0.552083333333333,1,28,28,0.579857376343368
2555,59,27,1.21875,0.552083333333333,1,11,11,0.600634606517832
2556,60,27,1.23958333333333,0.552083333333333,1,21,21,0.621414985386427
2557,61,27,1.26041666666667,0.552083333333333,1,10,10,0.642198255413613
2558,62,27,1.28125,0.552083333333333,1,21,21,0.662984186373589
2559,63,27,1.30208333333333,0.552083333333333,1,12,12,0.683772571827518
2560,64,27,1.32291666666667,0.552083333333333,1,26,26,0.704563226131804
2561,65,27,1.34375,0.552083333333333,1,18,18,0.725355981886395
2562,66,27,1.36458333333333,0.552083333333333,1,14,14,0.746150687749475
2563,67,27,1.38541666666667,0.552083333333333,1,15,15,0.766947206558667
2564,68,27,1.40625,0.552083333333333,1,27,27,0.787745413709764
2565,69,27,1.42708333333333,0.552083333333333,1,18,18,0.808545195752773
2566,70,27,1.44791666666667,0.552083333333333,1,19,19,0.829346449172037
2567,71,27,1.46875,0.552083333333333,1,24,24,0.850149079322921
2568,72,27,1.48958333333333,0.552083333333333,1,21,21,0.870952999502107
2569,73,27,1.51041666666667,0.552083333333333,1,14,14,0.89175813013234
2570,74,27,1.53125,0.552083333333333,1,9,9,0.912564398045522
2571,75,27,1.55208333333333,0.552083333333333,1,26,26,0.933371735850592
2572,76,27,1.57291666666667,0.552083333333333,1,22,22,0.95418008137473
2573,77,27,1.59375,0.552083333333333,1,25,25,0.974989377168158
2574,78,27,1.61458333333333,0.552083333333333,1,23,23,0.995799570064246
2575,79,27,1.63541666666667,0.552083333333333,1,19,19,1.01661061078786
2576,80,27,1.65625,0.552083333333333,1,22,22,1.0374224536059
2577,81,27,1.67708333333333,0.552083333333333,1,18,18,1.05823505601481
2578,82,27,1.69791666666667,0.552083333333333,1,31,31,1.07904837846056
2579,83,27,1.71875,0.552083333333333,1,17,17,1.09986238408728
2580,84,27,1.73958333333333,0.552083333333333,1,29,29,1.12067703851119
2581,85,27,1.76041666666667,0.552083333333333,1,16,16,1.14149230961676
2582,86,27,1.78125,0.552083333333333,1,21,21,1.16230816737285
2583,87,27,1.80208333333333,0.552083333333333,1,11,11,1.18312458366633
2584,88,27,1.82291666666667,0.552083333333333,1,14,14,1.20394153215146
2585,89,27,1.84375,0.552083333333333,1,26,26,1.22475898811315
2586,90,27,1.86458333333333,0.552083333333333,1,17,17,1.24557692834282
2587,91,27,1.88541666666667,0.552083333333333,1,15,15,1.26639533102535
2588,92,27,1.90625,0.552083333333333,1,27,27,1.28721417563607
2589,93,27,1.92708333333333,0.552083333333333,1,26,26,1.3080334428468
2590,94,27,1.94791666666667,0.552083333333333,1,25,25,1.32885311443991
2591,95,27,1.96875,0.552083333333333,1,14,14,1.34967317322972
2592,96,27,1.98958333333333,0.552083333333333,1,21,21,1.37049360299048
2593,1,28,0.0104166666666667,0.572916666666667,1,14,14,0.374983515438197
2594,2,28,0.03125,0.572916666666667,1,10,10,0.354387397363987
2595,3,28,0.0520833333333333,0.572916666666667,1,19,19,0.333812935641499
2596,4,28,0.0729166666666667,0.572916666666667,1,17,17,0.313263215480946
2597,5,28,0.09375,0.572916666666667,1,22,22,0.292741932419978
2598,6,28,0.114583333333333,0.572916666666667,1,27,27,0.272253549661724
2599,7,28,0.135416666666667,0.572916666666667,1,17,17,0.251803506199474
2600,8,28,0.15625,0.572916666666667,1,18,18,0.231398495696521
2601,9,28,0.177083333333333,0.572916666666667,1,23,23,0.211046845459806
2602,10,28,0.197916666666667,0.572916666666667,1,33,33,0.190759039378673
2603,11,28,0.21875,0.572916666666667,1,31,31,0.170548451687112
2604,12,28,0.239583333333333,0.572916666666667,1,15,15,0.150432395536399
2605,13,28,0.260416666666667,0.572916666666667,1,15,15,0.130433651670236
2606,14,28,0.28125,0.572916666666667,1,24,24,0.110582746053944
2607,15,28,0.302083333333333,0.572916666666667,1,25,25,0.0909214242845478
2608,16,28,0.322916666666667,0.572916666666667,1,29,29,0.0715080865713566
2609,17,28,0.34375,0.572916666666667,1,14,14,0.052426514137988
2610,18,28,0.364583333333333,0.572916666666667,1,13,13,0.0338002402107646
2611,19,28,0.385416666666667,0.572916666666667,1,16,16,0.0158167167750552
2612,20,28,0.40625,0.572916666666667,0,0,0,-0.00123172655217314
2613,21,28,0.427083333333333,0.572916666666667,0,0,0,-0.0168802610769618
2614,22,28,0.447916666666667,0.572916666666667,0,0,0,-0.0303924451349726
2615,23,28,0.46875,0.572916666666667,0,0,0,-0.040669030147251
2616,24,28,0.489583333333333,0.572916666666667,0,0,0,-0.0463430436264013
2617,25,28,0.510416666666667,0.572916666666667,0,0,0,-0.0463430436264013
2618,26,28,0.53125,0.572916666666667,0,0,0,-0.040669030147251
2619,27,28,0.552083333333333,0.572916666666667,0,0,0,-0.0303924451349727
2620,28,28,0.572916666666667,0.572916666666667,0,0,0,-0.0168802610769619
2621,29,28,0.59375,0.572916666666667,0,0,0,-0.00123172655217314
2622,30,28,0.614583333333333,0.572916666666667,1,22,22,0.0158167167750551
2623,31,28,0.635416666666667,0.572916666666667,1,14,14,0.0338002402107646
2624,32,28,0.65625,0.572916666666667,1,27,27,0.052426514137988
2625,33,28,0.677083333333333,0.572916666666667,1,23,23,0.0715080865713565
2626,34,28,0.697916666666667,0.572916666666667,1,23,23,0.0909214242845477
2627,35,28,0.71875,0.572916666666667,1,19,19,0.110582746053944
2628,36,28,0.739583333333333,0.572916666666667,1,10,10,0.130433651670236
2629,37,28,0.760416666666667,0.572916666666667,1,14,14,0.150432395536399
2630,38,28,0.78125,0.572916666666667,1,22,22,0.170548451687112
2631,39,28,0.802083333333333,0.572916666666667,1,16,16,0.190759039378673
2632,40,28,0.822916666666667,0.572916666666667,1,27,27,0.211046845459806
2633,41,28,0.84375,0.572916666666667,1,17,17,0.231398495696521
2634,42,28,0.864583333333333,0.572916666666667,1,25,25,0.251803506199474
2635,43,28,0.885416666666667,0.572916666666667,1,17,17,0.272253549661723
2636,44,28,0.90625,0.572916666666667,1,18,18,0.292741932419978
2637,45,28,0.927083333333333,0.572916666666667,1,17,17,0.313263215480946
2638,46,28,0.947916666666667,0.572916666666667,1,19,19,0.333812935641499
2639,47,28,0.96875,0.572916666666667,1,30,30,0.354387397363987
2640,48,28,0.989583333333333,0.572916666666667,1,29,29,0.374983515438197
2641,49,28,1.01041666666667,0.572916666666667,1,25,25,0.395598694615191
2642,50,28,1.03125,0.572916666666667,1,30,30,0.41623073650974
2643,51,28,1.05208333333333,0.572916666666667,1,15,15,0.436877766859319
2644,52,28,1.07291666666667,0.572916666666667,1,19,19,0.457538178151213
2645,53,28,1.09375,0.572916666666667,1,21,21,0.478210583973385
2646,54,28,1.11458333333333,0.572916666666667,1,22,22,0.498893782396373
2647,55,28,1.13541666666667,0.572916666666667,1,28,28,0.519586726375365
2648,56,28,1.15625,0.572916666666667,1,26,26,0.540288499655853
2649,57,28,1.17708333333333,0.572916666666667,1,12,12,0.560998297028381
2650,58,28,1.19791666666667,0.572916666666667,1,21,21,0.581715408045804
2651,59,28,1.21875,0.572916666666667,1,25,25,0.602439203516654
2652,60,28,1.23958333333333,0.572916666666667,1,16,16,0.62316912423904
2653,61,28,1.26041666666667,0.572916666666667,1,16,16,0.643904671554129
2654,62,28,1.28125,0.572916666666667,1,10,10,0.664645399386103
2655,63,28,1.30208333333333,0.572916666666667,1,15,15,0.685390907503238
2656,64,28,1.32291666666667,0.572916666666667,1,24,24,0.706140835787431
2657,65,28,1.34375,0.572916666666667,1,13,13,0.726894859340743
2658,66,28,1.36458333333333,0.572916666666667,1,25,25,0.74765268428995
2659,67,28,1.38541666666667,0.572916666666667,1,28,28,0.76841404417585
2660,68,28,1.40625,0.572916666666667,1,17,17,0.789178696834554
2661,69,28,1.42708333333333,0.572916666666667,1,25,25,0.809946421694402
2662,70,28,1.44791666666667,0.572916666666667,1,20,20,0.830717017425386
2663,71,28,1.46875,0.572916666666667,1,9,9,0.85149029988867
2664,72,28,1.48958333333333,0.572916666666667,1,14,14,0.872266100342488
2665,73,28,1.51041666666667,0.572916666666667,1,32,32,0.893044263867851
2666,74,28,1.53125,0.572916666666667,1,17,17,0.913824647983292
2667,75,28,1.55208333333333,0.572916666666667,1,22,22,0.934607121422739
2668,76,28,1.57291666666667,0.572916666666667,1,12,12,0.955391563054541
2669,77,28,1.59375,0.572916666666667,1,21,21,0.976177860923025
2670,78,28,1.61458333333333,0.572916666666667,1,15,15,0.996965911396683
2671,79,28,1.63541666666667,0.572916666666667,1,27,27,1.01775561840943
2672,80,28,1.65625,0.572916666666667,1,11,11,1.03854689278327
2673,81,28,1.67708333333333,0.572916666666667,1,6,6,1.05933965162242
2674,82,28,1.69791666666667,0.572916666666667,1,17,17,1.08013381777015
2675,83,28,1.71875,0.572916666666667,1,23,23,1.10092931932106
2676,84,28,1.73958333333333,0.572916666666667,1,25,25,1.12172608918213
2677,85,28,1.76041666666667,0.572916666666667,1,19,19,1.14252406467714
2678,86,28,1.78125,0.572916666666667,1,16,16,1.16332318718933
2679,87,28,1.80208333333333,0.572916666666667,1,22,22,1.18412340183827
2680,88,28,1.82291666666667,0.572916666666667,1,16,16,1.20492465718705
2681,89,28,1.84375,0.572916666666667,1,29,29,1.22572690497655
2682,90,28,1.86458333333333,0.572916666666667,1,19,19,1.24653009988397
2683,91,28,1.88541666666667,0.572916666666667,1,16,16,1.26733419930295
2684,92,28,1.90625,0.572916666666667,1,17,17,1.28813916314325
2685,93,28,1.92708333333333,0.572916666666667,1,17,17,1.30894495364781
2686,94,28,1.94791666666667,0.572916666666667,1,17,17,1.32975153522557
2687,95,28,1.96875,0.572916666666667,1,6,6,1.3505588742984
2688,96,28,1.98958333333333,0.572916666666667,1,22,22,1.37136693916092
2689,1,29,0.0104166666666667,0.59375,1,11,11,0.378478588083558
2690,2,29,0.03125,0.59375,1,21,21,0.358033079399324
2691,3,29,0.0520833333333333,0.59375,1,17,17,0.33762255492685
