x_center,y_center,ux,uy,count,omega
0.745625,0.257187,0.500318,0.0751313,22,117.962
0.746875,0.257187,0.353107,0.0560183,22,-279.054
0.748125,0.257187,0.539079,0.0652008,22,37.7681
0.749375,0.257187,0.245313,-0.193677,20,-26.4219
0.750625,0.257187,0.377476,-0.0571896,19,-215.183
0.751875,0.257187,0.426701,-0.138459,16,81.5336
0.753125,0.257187,0.384239,-0.0231957,19,140.792
0.754375,0.257187,0.742221,0.0834762,22,-86.2713
0.755625,0.257187,0.518734,0.084602,20,353.543
0.756875,0.257187,0.549156,0.155819,25,-268.302
0.758125,0.257187,0.578191,0.0448646,19,-19.3082
0.759375,0.257187,0.384698,-0.0129364,21,-68.0095
0.760625,0.257187,0.321493,0.10279,23,-115.913
0.761875,0.257187,0.312666,-0.206072,25,-153.772
0.763125,0.257187,0.528953,0.158583,18,68.1657
0.764375,0.257187,0.462304,0.0891269,22,65.8129
0.765625,0.257187,0.423282,-0.017733,22,121.787
0.766875,0.257187,0.358223,0.145352,25,-185.113
0.768125,0.257187,0.863976,0.183984,14,434.274
0.769375,0.257187,0.527966,-0.0588022,17,78.6804
0.770625,0.257187,0.575573,0.0112377,20,49.3469
0.771875,0.257187,0.711361,0.197849,23,60.3905
0.773125,0.257187,0.32395,-0.0290561,15,91.4192
0.774375,0.257187,0.394386,-0.0155143,17,178.787
0.775625,0.257187,0.658276,-0.31056,20,352.914
0.776875,0.257187,0.716688,-0.056961,17,105.898
0.778125,0.257187,0.580252,-0.0316809,15,8.6367
0.779375,0.257187,0.269031,-0.0579525,25,-112.602
0.780625,0.257187,0.300116,0.310793,25,-218.939
0.781875,0.257187,0.529239,0.00950491,18,117.407
0.783125,0.257187,0.413131,-0.0312979,31,392.334
0.784375,0.257187,0.401987,0.23966,20,-201.949
0.785625,0.257187,0.576695,-0.0596409,20,-456.627
0.786875,0.257187,0.293958,-0.0857314,24,90.1812
0.788125,0.257187,0.53353,0.0665693,19,-59.4559
0.789375,0.257187,0.170992,0.150216,24,-318.572
0.790625,0.257187,0.245028,0.0118371,19,24.2499
0.791875,0.257187,0.373761,0.0416302,18,-91.3663
0.793125,0.257187,0.130406,-0.0614914,18,121.441
0.794375,0.257187,0.377933,-0.141739,21,21.9013
0.795625,0.257187,0.240175,0.0416362,20,85.2731
0.796875,0.257187,0.346807,0.00678753,21,218.467
0.798125,0.257187,0.407503,0.0550993,15,-66.6299
0.799375,0.257187,0.223618,-0.236754,11,190.449
0.000625,0.257812,0.349778,-0.166631,25,-34.7862
0.001875,0.257812,0.532188,-0.216511,20,-42.2348
0.003125,0.257812,0.35701,-0.23162,18,202.806
0.004375,0.257812,0.324645,0.0443317,25,209.601
0.005625,0.257812,0.48326,0.145103,20,306.366
0.006875,0.257812,0.537544,0.177045,22,205.28
0.008125,0.257812,0.631575,-0.0237692,14,-156.88
0.009375,0.257812,0.691079,-0.164133,17,87.0226
0.010625,0.257812,0.335779,0.1361,22,90.5589
0.011875,0.257812,0.25232,0.192758,15,-86.9587
0.013125,0.257812,0.483147,-0.13677,26,-190.957
0.014375,0.257812,0.649259,-0.17057,28,144.431
0.015625,0.257812,0.693939,0.0176588,12,285.001
0.016875,0.257812,0.407764,0.108675,27,290.15
0.018125,0.257812,0.38977,0.0786325,21,-168.216
0.019375,0.257812,0.725571,0.089904,15,173.794
0.020625,0.257812,0.27311,0.0910847,16,104.798
0.021875,0.257812,0.591232,0.244332,14,-393.791
0.023125,0.257812,0.42112,-0.43004,8,29.9387
0.024375,0.257812,0.234176,0.122802,21,-37.816
0.025625,0.257812,0.67217,-0.3316,15,-334.543
0.026875,0.257812,0.648354,0.0344225,25,359.115
0.028125,0.257812,0.305587,-0.0340616,19,169.227
0.029375,0.257812,0.557197,0.132834,23,140.219
0.030625,0.257812,0.281853,0.0190532,14,-27.0478
0.031875,0.257812,0.353153,-0.056581,21,259.366
0.033125,0.257812,0.49561,0.195,19,224.148
0.034375,0.257812,0.45676,0.144631,22,58.9688
0.035625,0.257812,0.391089,-0.168469,29,263.468
0.036875,0.257812,0.577687,0.0489385,19,38.2761
0.038125,0.257812,0.531216,-0.102652,25,-359.512
0.039375,0.257812,0.236153,-0.158909,22,205.621
0.040625,0.257812,0.38164,0.1499,18,11.9262
0.041875,0.257812,0.59858,0.239038,17,21.7033
0.043125,0.257812,0.265527,-0.174807,21,29.9377
0.044375,0.257812,0.432987,0.0986247,18,86.1089
0.045625,0.257812,0.175564,-0.0492037,26,25.7347
0.046875,0.257812,0.391788,-0.145409,18,145.729
0.048125,0.257812,0.527545,-0.245771,19,38.2061
0.049375,0.257812,0.646907,0.203119,26,-50.8318
0.050625,0.257812,0.578706,-0.0178455,24,-70.0693
0.051875,0.257812,0.619966,0.0679042,22,-421.078
0.053125,0.257812,0.766181,-0.0102939,20,221.195
0.054375,0.257812,0.385762,0.0373068,24,103.904
0.055625,0.257812,0.550735,0.363799,17,-221.304
0.056875,0.257812,0.254247,0.127801,19,-157.633
0.058125,0.257812,0.48343,-0.101668,20,-116.634
0.059375,0.257812,0.120571,-0.26005,12,105.515
0.060625,0.257812,0.400374,-0.130076,18,-72.4244
0.061875,0.257812,0.721891,0.0498921,18,195.823
0.063125,0.257812,0.363172,0.322189,24,-637.058
0.064375,0.257812,0.275466,-0.197878,12,-37.9652
0.065625,0.257812,0.332737,0.00383048,24,-96.9559
0.066875,0.257812,0.366449,0.194397,15,638.82
0.068125,0.257812,0.417799,0.42059,10,107.524
0.069375,0.257812,0.472259,0.185062,28,-21.1254
0.070625,0.257812,0.588653,0.0623459,15,81.7704
0.071875,0.257812,0.878685,0.231125,21,-84.8006
0.073125,0.257812,0.528401,0.349403,15,120.941
0.074375,0.257812,0.381655,-0.0210777,24,-183.53
0.075625,0.257812,0.506344,0.0654849,22,39.0717
0.076875,0.257812,0.35114,0.0131712,26,-122.926
0.078125,0.257812,0.623632,0.0204674,21,532.502
0.079375,0.257812,0.239863,0.235338,20,-85.0079
0.080625,0.257812,0.418107,0.365894,24,125.98
0.081875,0.257812,0.351562,0.0151843,20,67.8336
0.083125,0.257812,0.511153,0.0730144,14,-82.2384
0.084375,0.257812,0.35671,-0.129288,26,17.6684
0.085625,0.257812,0.45015,-0.185319,17,-14.5346
0.086875,0.257812,0.425959,0.0541633,15,100.345
0.088125,0.257812,0.354589,-0.348697,19,65.166
0.089375,0.257812,0.609874,0.187547,22,-110.695
0.090625,0.257812,0.708212,-0.0144283,21,130.385
0.091875,0.257812,0.432654,0.273454,11,-67.6324
0.093125,0.257812,0.647808,-0.265377,17,-353.632
0.094375,0.257812,0.437101,0.00470089,32,-186.071
0.095625,0.257812,0.338343,-0.0575179,25,-59.2338
0.096875,0.257812,0.417063,-0.17123,24,66.0512
0.098125,0.257812,0.407601,0.174226,21,18.7674
0.099375,0.257812,0.145109,-0.0099704,18,-163.994
0.100625,0.257812,0.405471,-0.027683,19,178.776
0.101875,0.257812,0.444866,-0.00613851,19,-165.668
0.103125,0.257812,0.418201,0.0641394,17,-108.414
0.104375,0.257812,0.602666,0.113198,20,-203.13
0.105625,0.257812,0.380072,0.102623,22,50.3988
0.106875,0.257812,0.577631,0.137723,16,156.175
0.108125,0.257812,0.766731,-0.170137,22,50.1561
0.109375,0.257812,0.50856,0.246566,25,302.765
0.110625,0.257812,0.667228,0.203179,20,-39.8277
0.111875,0.257812,0.213934,0.157129,29,-429.83
0.113125,0.257812,0.550334,-0.129272,23,41.4253
0.114375,0.257812,0.484232,0.154756,16,154.593
0.115625,0.257812,0.473939,0.0243633,28,-621.61
0.116875,0.257812,0.294107,-0.189466,27,-44.256
0.118125,0.257812,0.0740997,0.223332,15,-0.51088
0.119375,0.257812,0.522906,0.175601,23,-221.549
0.120625,0.257812,0.538627,-0.0192915,22,-61.305
0.121875,0.257812,0.440941,-0.0277797,27,-36.9469
0.123125,0.257812,0.0887427,-0.131508,19,267.733
0.124375,0.257812,0.863329,0.0806757,18,0.260391
0.125625,0.257812,0.548208,0.0470007,23,-198.352
0.126875,0.257812,0.363034,0.1467,18,12.33
0.128125,0.257812,0.394147,-0.00759627,18,-105.833
0.129375,0.257812,0.697441,-0.00592451,26,4.1522
0.130625,0.257812,0.20826,-0.020493,19,-240.788
0.131875,0.257812,0.323839,-0.01019,21,-283.608
0.133125,0.257812,0.446867,0.322125,32,-4.63708
0.134375,0.257812,0.365677,0.0609514,17,85.3128
0.135625,0.257812,0.572896,0.0183238,28,-83.8248
0.136875,0.257812,0.451778,-0.117008,26,178.529
0.138125,0.257812,0.850112,0.288691,18,54.9391
0.139375,0.257812,0.201375,0.178928,14,-401.122
0.140625,0.257812,0.450457,-0.164735,13,-32.4021
0.141875,0.257812,0.863271,0.315036,17,117.305
0.143125,0.257812,0.219234,0.0374226,19,-416.443
0.144375,0.257812,0.837122,-0.141589,19,166.526
0.145625,0.257812,0.946866,-0.0447574,22,5.52861
0.146875,0.257812,0.0439126,0.210885,12,-245.595
0.148125,0.257812,0.423162,-0.180442,31,-34.8433
0.149375,0.257812,0.329268,0.265542,17,204.87
0.150625,0.257812,0.396837,0.132818,17,-36.878
0.151875,0.257812,0.655,0.139269,20,39.8619
0.153125,0.257812,0.542756,-0.182798,26,-243.609
0.154375,0.257812,0.49705,0.231738,10,-24.3996
0.155625,0.257812,0.441374,0.0239665,22,-175.771
0.156875,0.257812,0.436021,0.112862,17,90.2842
0.158125,0.257812,0.325461,-0.14371,22,-189.1
0.159375,0.257812,0.694289,0.0518922,18,199.974
0.160625,0.257812,0.424537,0.147049,36,200.536
0.161875,0.257812,0.288491,0.163752,21,-193.73
0.163125,0.257812,0.456321,-0.0644663,16,52.2553
0.164375,0.257812,0.367184,0.135986,25,-113.127
0.165625,0.257812,0.386107,-0.0925747,18,20.0724
0.166875,0.257812,0.20403,-0.0169746,15,-157.898
0.168125,0.257812,0.46216,-0.0219087,23,9.43726
0.169375,0.257812,0.519861,-0.224473,21,232.174
0.170625,0.257812,0.527385,0.259269,14,309.738
0.171875,0.257812,0.544481,0.120817,24,87.9305
0.173125,0.257812,0.344133,0.15696,24,-168.891
0.174375,0.257812,0.554562,0.113537,15,87.0842
0.175625,0.257812,0.356817,-0.0485799,24,389.84
0.176875,0.257812,0.292068,-0.136848,23,-281.987
0.178125,0.257812,0.324413,-0.209868,15,186.176
0.179375,0.257812,0.343095,-0.0378687,24,147.311
0.180625,0.257812,0.570456,0.260909,17,-217.301
0.181875,0.257812,0.509039,-0.0666147,14,-203.478
0.183125,0.257812,0.369095,0.150132,22,285.887
0.184375,0.257812,0.283528,0.27962,28,-205.65
0.185625,0.257812,0.399603,0.0875618,16,-435.219
0.186875,0.257812,0.712931,-0.0218763,18,340.353
0.188125,0.257812,0.643035,0.0687881,21,-19.1939
0.189375,0.257812,0.547598,0.230793,19,119.251
0.190625,0.257812,0.806324,-0.0338555,16,150.933
0.191875,0.257812,0.114246,-0.268222,7,60.8422
0.193125,0.257812,0.314201,0.0741282,28,467.841
0.194375,0.257812,0.532584,0.147534,16,221.21
0.195625,0.257812,0.234873,0.122856,21,-18.423
0.196875,0.257812,0.773589,0.174755,20,121.467
0.198125,0.257812,0.118815,-0.205255,17,-138.935
0.199375,0.257812,0.599022,-0.0767121,26,-50.5337
0.200625,0.257812,0.455602,0.274087,17,-120.224
0.201875,0.257812,0.519228,-0.0163479,23,-202.235
0.203125,0.257812,0.243413,-0.0281766,20,30.8679
0.204375,0.257812,0.630055,0.088777,17,-29.5363
0.205625,0.257812,0.554639,-0.00385554,23,31.6204
0.206875,0.257812,0.397285,-0.00261171,23,-34.2393
0.208125,0.257812,0.659956,0.0874594,17,-2.72336
0.209375,0.257812,0.397894,0.0436724,18,-40.2441
0.210625,0.257812,0.361215,0.134386,17,-318.897
0.211875,0.257812,0.37839,-0.177972,22,26.8508
0.213125,0.257812,0.766749,0.0160507,17,240.487
0.214375,0.257812,0.470209,0.128256,17,-467.304
0.215625,0.257812,0.129765,-0.142075,14,-307.86
0.216875,0.257812,0.363801,-0.0138634,20,-239.917
0.218125,0.257812,0.325448,0.0338549,27,124.45
0.219375,0.257812,0.368491,0.170345,22,-97.6874
0.220625,0.257812,0.351349,0.0204619,19,140.204
0.221875,0.257812,0.537073,0.100671,23,-202.688
0.223125,0.257812,0.219285,-0.0334293,19,-130.356
0.224375,0.257812,0.190471,-0.0658175,23,-61.5688
0.225625,0.257812,0.17332,0.0703416,23,81.5776
0.226875,0.257812,0.380018,0.0413577,26,-70.5186
0.228125,0.257812,0.178428,-0.0199703,23,-178.145
0.229375,0.257812,0.478571,-0.0244346,32,-131.867
0.230625,0.257812,0.505621,0.251563,9,-68.3278
0.231875,0.257812,0.346341,0.128552,16,-420.223
0.233125,0.257812,0.581631,0.0602879,24,370.179
0.234375,0.257812,0.412438,0.14322,24,-84.435
0.235625,0.257812,0.647805,-0.117544,21,-146.189
0.236875,0.257812,0.401925,0.0304669,21,190.04
0.238125,0.257812,0.655591,0.134349,21,-53.1348
0.239375,0.257812,0.592686,-0.137047,15,27.5305
0.240625,0.257812,0.378056,0.179972,22,84.6304
0.241875,0.257812,0.475767,-0.00502564,21,-319.535
0.243125,0.257812,0.450628,-0.100982,28,-103.113
0.244375,0.257812,0.192277,0.0397128,18,146.581
0.245625,0.257812,0.407291,-0.0632908,25,197.926
0.246875,0.257812,0.544716,0.252138,15,219.925
0.248125,0.257812,0.466687,-0.168348,24,-133.653
0.249375,0.257812,0.319478,-0.126513,15,195.742
0.250625,0.257812,0.380755,-0.114875,14,264.51
0.251875,0.257812,0.405376,0.299045,20,-229.761
0.253125,0.257812,0.262983,-0.255809,18,-169.236
0.254375,0.257812,0.477803,0.0133832,17,466.754
0.255625,0.257812,0.580398,-0.0614723,20,171.543
0.256875,0.257812,0.336174,0.125382,24,187.507
0.258125,0.257812,0.542203,0.0103218,14,531.997
0.259375,0.257812,0.498657,0.0308972,21,127.138
0.260625,0.257812,0.496191,0.0785887,24,-91.284
0.261875,0.257812,0.553315,-0.199537,20,-145.922
0.263125,0.257812,0.521175,0.038013,24,12.8908
0.264375,0.257812,0.11649,0.274019,15,-31.0462
0.265625,0.257812,0.517569,-0.0618148,17,-468.939
0.266875,0.257812,0.676924,-0.165481,26,74.6981
0.268125,0.257812,0.615642,-0.17049,23,148.506
0.269375,0.257812,0.373267,0.259433,8,-214.609
0.270625,0.257812,0.527361,-0.189137,19,-100.027
0.271875,0.257812,0.625496,0.188839,22,143.222
0.273125,0.257812,0.488459,-0.106385,16,-212.664
0.274375,0.257812,0.412859,-0.0654504,21,11.8288
0.275625,0.257812,0.479471,0.106687,23,16.6275
0.276875,0.257812,0.197677,0.0395312,18,-12.359
0.278125,0.257812,0.451791,0.14565,22,-15.4407
0.279375,0.257812,0.646144,0.0808456,29,133.972
0.280625,0.257812,0.735889,0.133003,15,-287.286
0.281875,0.257812,0.505531,-0.0203234,25,52.2564
0.283125,0.257812,0.526545,0.17469,20,-57.8983
0.284375,0.257812,0.299913,-0.0985984,22,-149.027
0.285625,0.257812,0.956837,-0.173988,17,276.323
0.286875,0.257812,0.392835,0.0344199,23,201.619
0.288125,0.257812,0.314835,0.332603,22,-55.2416
0.289375,0.257812,0.484474,-0.129318,13,10.9969
0.290625,0.257812,0.764415,0.21234,21,40.2287
0.291875,0.257812,0.23577,0.0542979,9,31.2846
0.293125,0.257812,0.569843,-0.0864743,26,-99.3927
0.294375,0.257812,0.478622,-0.0538656,21,312.685
0.295625,0.257812,0.346193,0.117945,24,-152.926
0.296875,0.257812,0.498854,-0.0335148,19,-151.219
0.298125,0.257812,0.385357,0.0777394,24,-342.137
0.299375,0.257812,0.30834,0.121794,22,204.054
0.300625,0.257812,0.457991,0.275695,24,-471.076
0.301875,0.257812,-0.00268031,-0.0488842,18,-146.184
0.303125,0.257812,0.712037,-0.257414,14,-194.075
0.304375,0.257812,0.407967,-0.257359,23,70.4899
0.305625,0.257812,0.294919,-0.177104,25,77.2909
0.306875,0.257812,0.262487,-0.156332,15,215.427
0.308125,0.257812,0.485361,0.000127504,19,-240.986
0.309375,0.257812,0.512749,-0.276893,23,238.005
0.310625,0.257812,0.552724,-0.0621438,15,-99.1141
0.311875,0.257812,0.466572,0.2387,21,206.233
0.313125,0.257812,0.350067,0.348381,18,321.171
0.314375,0.257812,0.43811,-0.16395,16,-428.251
0.315625,0.257812,0.398693,-0.0596875,23,-422.093
0.316875,0.257812,0.246434,-0.184193,22,-26.2059
0.318125,0.257812,0.714914,-0.156291,23,-5.95946
0.319375,0.257812,0.58478,-0.00740856,23,-151.285
0.320625,0.257812,0.493156,-0.0459011,25,-290.889
0.321875,0.257812,0.459714,0.135986,26,-12.5098
0.323125,0.257812,0.277822,-0.244069,14,-82.713
0.324375,0.257812,0.369491,0.069269,19,90.7338
0.325625,0.257812,0.241387,0.0725137,23,-264.093
0.326875,0.257812,0.358566,0.0522133,26,4.91077
0.328125,0.257812,0.419832,-0.17964,23,-221.325
0.329375,0.257812,0.350709,-0.34549,15,-45.8475
0.330625,0.257812,0.740137,0.0291912,24,28.7234
0.331875,0.257812,0.648941,-0.019688,19,-55.986
0.333125,0.257812,0.63222,-0.199265,21,185.84
0.334375,0.257812,0.419676,0.0937854,26,221.181
0.335625,0.257812,0.60849,0.116893,24,117.465
0.336875,0.257812,0.399699,0.0574352,22,-235.121
0.338125,0.257812,0.286391,-0.249691,23,-35.5913
0.339375,0.257812,0.488342,-0.23806,17,-27.1408
0.340625,0.257812,0.46393,0.0173825,21,-13.0674
0.341875,0.257812,0.752424,0.0433033,14,-369.801
0.343125,0.257812,0.108459,-0.0995817,20,45.0391
0.344375,0.257812,0.572979,-0.226479,18,182.941
0.345625,0.257812,0.31602,-0.105309,20,-131.979
0.346875,0.257812,0.456995,0.0174513,19,21.0013
0.348125,0.257812,0.6006,0.110971,20,250.394
0.349375,0.257812,0.828713,-0.027319,14,21.6277
0.350625,0.257812,0.312568,0.434532,19,193.721
0.351875,0.257812,0.528223,0.0676797,23,-425.385
0.353125,0.257812,0.38395,-0.159521,18,-125.335
0.354375,0.257812,0.371816,-0.214765,21,327.49
0.355625,0.257812,0.524619,0.00050231,25,277.712
0.356875,0.257812,0.280843,0.0122941,24,161.371
0.358125,0.257812,0.278299,-0.0037635,15,201.675
0.359375,0.257812,0.655648,-0.0469649,25,-204.217
0.360625,0.257812,0.350908,-0.0198519,18,-57.278
0.361875,0.257812,0.405808,-0.0197793,23,-129.198
0.363125,0.257812,0.700915,0.0349357,14,315.036
0.364375,0.257812,0.680781,-0.000677197,28,-23.3823
0.365625,0.257812,0.173227,-0.130078,17,-217.706
0.366875,0.257812,0.323323,-0.290573,13,56.7792
0.368125,0.257812,0.138274,0.00256486,17,406.904
0.369375,0.257812,0.0897139,-0.222243,12,-330.003
0.370625,0.257812,0.357523,-0.442506,17,306.881
0.371875,0.257812,0.561902,-0.0183634,22,427.742
0.373125,0.257812,0.491558,0.0585605,18,-117.126
0.374375,0.257812,0.616955,-0.100395,21,55.8092
0.375625,0.257812,0.364971,0.0126313,20,-209.526
0.376875,0.257812,0.515707,-0.0895383,17,-84.2684
0.378125,0.257812,0.402893,-0.159218,22,111.879
0.379375,0.257812,0.597865,0.225163,17,-273.735
0.380625,0.257812,0.507037,0.0913666,23,197.287
0.381875,0.257812,0.470936,-0.0809285,15,-237.527
0.383125,0.257812,0.497482,0.123038,26,91.2351
0.384375,0.257812,0.390441,0.096593,23,-134.295
0.385625,0.257812,0.504041,-0.0952495,28,-183.557
0.386875,0.257812,0.359212,-0.0679712,19,10.0895
0.388125,0.257812,0.408711,-0.233087,15,114.872
0.389375,0.257812,0.622705,0.104332,20,7.81006
0.390625,0.257812,0.701595,-0.135926,22,243.089
0.391875,0.257812,0.555049,-0.0833601,19,-183.264
0.393125,0.257812,0.734209,-0.0193369,23,75.2614
0.394375,0.257812,0.376126,-0.0723675,18,193.235
0.395625,0.257812,0.494136,-0.206978,19,-211.89
0.396875,0.257812,0.276358,-0.320003,19,301.219
0.398125,0.257812,0.777455,0.0375957,20,-251.831
0.399375,0.257812,0.710046,-0.352152,22,-77.4662
0.400625,0.257812,0.616498,0.0208725,23,-119.545
0.401875,0.257812,0.342172,-0.0242631,21,-63.2522
0.403125,0.257812,0.336307,-0.0625352,34,-80.3331
0.404375,0.257812,0.577596,-0.242509,27,-186.737
0.405625,0.257812,0.773598,0.219768,14,-129.155
0.406875,0.257812,0.33589,-0.0342953,20,75.3918
0.408125,0.257812,0.244442,-0.125572,22,-25.9812
0.409375,0.257812,0.41885,-0.241426,14,286.43
0.410625,0.257812,0.487398,-0.00300504,17,209.295
0.411875,0.257812,0.472838,0.162116,28,289.093
0.413125,0.257812,0.190379,0.360201,16,133.285
0.414375,0.257812,0.35214,0.00215145,18,105.239
0.415625,0.257812,0.790456,-0.1529,16,178.847
0.416875,0.257812,0.54336,0.0338126,21,-162.213
0.418125,0.257812,0.324619,-0.0631228,22,-184.556
0.419375,0.257812,0.367,-0.147172,29,-169.231
0.420625,0.257812,0.415711,-0.134541,24,115.85
0.421875,0.257812,0.355874,0.239122,27,278.736
0.423125,0.257812,0.432483,0.0652001,21,-121.061
0.424375,0.257812,0.558128,-0.171932,16,25.3905
0.425625,0.257812,0.231539,-0.0226273,15,19.3727
0.426875,0.257812,0.503622,0.0357512,17,-1.52967
0.428125,0.257812,0.442234,-0.0619195,19,167.985
0.429375,0.257812,0.74993,0.234353,20,27.5087
0.430625,0.257812,0.49789,0.0500363,13,-36.5086
0.431875,0.257812,0.323062,-0.191568,20,194.011
0.433125,0.257812,0.22667,0.0935322,21,26.1006
0.434375,0.257812,0.541781,0.0919257,23,-58.807
0.435625,0.257812,0.143093,-0.0822229,31,-43.3007
0.436875,0.257812,0.362263,-0.0696449,24,-65.649
0.438125,0.257812,0.248084,0.0228413,30,318.269
0.439375,0.257812,0.550442,-0.297805,16,423.366
0.440625,0.257812,0.276376,0.0754749,24,326.113
0.441875,0.257812,0.506724,0.121653,16,64.6871
0.443125,0.257812,0.741517,0.195981,18,-90.3779
0.444375,0.257812,0.918308,0.058951,11,-325.288
0.445625,0.257812,0.479754,-0.0299351,21,130.657
0.446875,0.257812,0.394702,0.0281141,19,-329.73
0.448125,0.257812,0.418351,-0.00837632,23,71.448
0.449375,0.257812,0.514859,-0.427453,16,-433.161
0.450625,0.257812,0.360373,0.10612,15,243.572
0.451875,0.257812,0.336363,0.0291518,20,-212.954
0.453125,0.257812,0.295182,-0.0390869,22,-218.933
0.454375,0.257812,0.521185,-0.231807,19,56.4371
0.455625,0.257812,0.471164,0.282783,29,144.284
0.456875,0.257812,0.722109,-0.0135427,28,-195.249
0.458125,0.257812,0.495051,0.0277989,21,-235.549
0.459375,0.257812,0.6461,-0.267549,24,296.81
0.460625,0.257812,0.461437,0.247993,20,341.554
0.461875,0.257812,0.390644,-0.106016,15,-16.5426
0.463125,0.257812,0.519837,-0.126313,27,-384.559
0.464375,0.257812,0.320139,0.0634992,20,-83.6814
0.465625,0.257812,0.268715,-0.119299,21,66.6974
0.466875,0.257812,0.0722261,0.0222339,18,-41.3499
0.468125,0.257812,0.460636,-0.136717,22,-138.689
0.469375,0.257812,0.452098,-0.202267,23,383.239
0.470625,0.257812,0.443001,-0.0263403,17,209.319
0.471875,0.257812,0.335199,-0.210981,18,-9.2513
0.473125,0.257812,0.2467,-0.0858017,21,4.66537
0.474375,0.257812,0.409845,0.0425132,17,81.2074
0.475625,0.257812,0.494229,0.0108484,16,10.8016
0.476875,0.257812,0.351904,-0.0422487,18,-355.662
0.478125,0.257812,0.455538,-0.0381973,24,147.358
0.479375,0.257812,0.559854,-0.13876,12,70.2802
0.480625,0.257812,0.43445,0.28485,17,-14.1496
0.481875,0.257812,0.325899,0.156892,30,-74.8877
0.483125,0.257812,0.630116,-0.0323892,27,-140.432
0.484375,0.257812,0.305753,-0.341565,20,-157.715
0.485625,0.257812,0.0871478,-0.147335,15,-135.045
0.486875,0.257812,0.535525,0.0579045,28,263.448
0.488125,0.257812,0.618068,-0.132009,25,-150.107
0.489375,0.257812,0.47276,-0.144178,22,316.005
0.490625,0.257812,0.482349,-0.0940977,21,-34.6058
0.491875,0.257812,0.299702,-0.232355,14,59.346
0.493125,0.257812,0.331065,0.330128,24,-51.1579
0.494375,0.257812,0.632085,-0.140004,14,-287.43
0.495625,0.257812,0.605744,-0.0367809,22,410.493
0.496875,0.257812,0.621201,0.141316,27,261.44
0.498125,0.257812,0.466067,0.0109972,25,-223.828
0.499375,0.257812,0.314945,0.416241,23,-333.709
0.500625,0.257812,0.650586,0.209222,21,-322.35
0.501875,0.257812,0.283556,0.00587623,27,244.436
0.503125,0.257812,0.37485,0.0204749,29,-238.758
0.504375,0.257812,0.407828,0.273793,19,-88.2585
0.505625,0.257812,0.487436,0.0558894,18,-294.472
0.506875,0.257812,0.596131,-0.00403042,25,301.015
0.508125,0.257812,0.4478,0.346921,21,-33.9706
0.509375,0.257812,0.607252,0.0667956,28,-360.063
0.510625,0.257812,0.232234,-0.432649,22,-317.113
0.511875,0.257812,0.433396,-0.154818,20,30.5369
0.513125,0.257812,0.312169,-0.111613,25,-193.499
0.514375,0.257812,0.621448,-0.345293,13,98.9445
0.515625,0.257812,0.353531,0.125815,24,-37.529
0.516875,0.257812,0.631605,0.136587,19,56.9932
0.518125,0.257812,0.261237,0.0898715,23,219.067
0.519375,0.257812,0.345862,0.21478,21,352.597
0.520625,0.257812,0.300577,0.275686,24,0.00305176
0.521875,0.257812,0.259429,0.150999,24,-6.15703
0.523125,0.257812,0.573437,0.152869,17,-209.745
0.524375,0.257812,0.547035,0.261949,20,-408.834
0.525625,0.257812,0.20009,-0.177684,21,3.89968
0.526875,0.257812,0.28859,0.318585,21,-595.711
0.528125,0.257812,-0.0932954,-0.294024,11,153.955
0.529375,0.257812,0.459431,-0.00216528,28,248.064
0.530625,0.257812,0.394333,-0.203822,21,214.083
0.531875,0.257812,0.426115,0.131892,23,67.4133
0.533125,0.257812,0.581398,-0.160317,25,5.10687
0.534375,0.257812,0.424985,-0.000237832,25,-160.382
0.535625,0.257812,0.529555,0.00448464,29,95.9795
0.536875,0.257812,0.22308,0.0682878,18,-61.609
0.538125,0.257812,0.0638498,-0.204627,18,221.747
0.539375,0.257812,0.695886,-0.119868,17,228.591
0.540625,0.257812,0.332057,0.117544,22,-120.339
0.541875,0.257812,0.223104,0.145519,24,-56.8417
0.543125,0.257812,0.659534,-0.0208879,14,-145.719
0.544375,0.257812,0.515621,0.318433,24,-184.041
0.545625,0.257812,0.242275,-0.257538,22,-197.618
0.546875,0.257812,0.459742,-0.0253125,21,146.541
0.548125,0.257812,0.624626,-0.0655206,17,-504.366
0.549375,0.257812,0.549277,-0.161117,21,180.605
0.550625,0.257812,0.342318,0.310006,22,142.029
0.551875,0.257812,0.316904,0.0511625,15,-224.2
0.553125,0.257812,0.286699,0.250855,22,-451.891
0.554375,0.257812,0.299276,0.0584435,20,-337.696
0.555625,0.257812,0.536528,-0.0179776,23,-3.61654
0.556875,0.257812,0.618659,0.347801,25,106.699
0.558125,0.257812,0.154187,0.147041,19,-80.8118
0.559375,0.257812,0.502797,0.00527364,27,-127.763
0.560625,0.257812,0.613291,0.00892406,23,-276.083
0.561875,0.257812,0.316544,-0.138651,28,185.767
0.563125,0.257812,0.409304,0.0168448,22,22.2932
0.564375,0.257812,0.471222,-0.0185324,14,27.3616
0.565625,0.257812,0.306066,0.077572,18,251.284
0.566875,0.257812,0.581079,-0.0889528,24,-127.195
0.568125,0.257812,0.413437,-0.180703,19,59.117
0.569375,0.257812,0.329008,0.0990474,18,58.2256
0.570625,0.257812,0.546438,-0.0113063,24,5.18888
0.571875,0.257812,0.554816,-0.187667,20,54.8433
0.573125,0.257812,0.131415,-0.0921774,19,42.6396
